n_candidates,perm,optimism,observed
31,54,0.032391702903763364,0.03429493579154619
31,55,0.03212695108952002,0.03429493579154619
31,56,0.037809332729194955,0.03429493579154619
31,57,0.03766002956878278,0.03429493579154619
31,58,0.03696423355636058,0.03429493579154619
31,59,0.03594252395378794,0.03429493579154619
31,60,0.03427007116790204,0.03429493579154619
31,61,0.03435739622728151,0.03429493579154619
31,62,0.03532350497971537,0.03429493579154619
31,63,0.03341023873246285,0.03429493579154619
31,64,0.03303288671304927,0.03429493579154619
31,65,0.03388576047317282,0.03429493579154619
31,66,0.035840068216028254,0.03429493579154619
31,67,0.032708726403734345,0.03429493579154619
31,68,0.03359595644568847,0.03429493579154619
31,69,0.037977104496288105,0.03429493579154619
31,70,0.03671828624891105,0.03429493579154619
31,71,0.03518234206696491,0.03429493579154619
31,72,0.034456090486580604,0.03429493579154619
31,73,0.033776135510255934,0.03429493579154619
31,74,0.02931350409843081,0.03429493579154619
31,75,0.03314233349470275,0.03429493579154619
31,76,0.03449330120810312,0.03429493579154619
31,77,0.03094837770740555,0.03429493579154619
31,78,0.03259593868086352,0.03429493579154619
31,79,0.028101591640094403,0.03429493579154619
31,80,0.027659993111924686,0.03429493579154619
31,81,0.03423115696620693,0.03429493579154619
31,82,0.02405319184367105,0.03429493579154619
31,83,0.03371960375060057,0.03429493579154619
31,84,0.032265899142400856,0.03429493579154619
31,85,0.03802162268649811,0.03429493579154619
31,86,0.027430780586806036,0.03429493579154619
31,87,0.03230618015479336,0.03429493579154619
31,88,0.03411819462570587,0.03429493579154619
31,89,0.027136816643668293,0.03429493579154619
31,90,0.03359644862981126,0.03429493579154619
31,91,0.02995744982760762,0.03429493579154619
31,92,0.03761414506136618,0.03429493579154619
31,93,0.030328426120691976,0.03429493579154619
31,94,0.03247442985753435,0.03429493579154619
31,95,0.0376595210886852,0.03429493579154619
31,96,0.03305389495772404,0.03429493579154619
31,97,0.033787915506805155,0.03429493579154619
31,98,0.03571361609312673,0.03429493579154619
31,99,0.032547626916069716,0.03429493579154619
