C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,0,T1ax+FLAIRsag,1001,2,Mastoiditis,24,265,9393,0.6616700841697948,0.07417445251348509
0.1,0,T1ax+FLAIRsag,1001,2,Chronic mastoiditis,25,211,9393,0.776797484466311,0.0995197403270182
0.1,0,T1ax+FLAIRsag,1001,2,Ventriculomegaly,26,889,9393,0.9035329897027219,0.5768358568093418
0.1,0,T1ax+FLAIRsag,1001,2,Cerebellar degeneration,27,351,9393,0.8235918357572859,0.17471244321656224
0.1,0,T1ax+FLAIRsag,1001,2,Mega cisterna magna,28,104,9393,0.6982348849342068,0.04732225351967157
0.1,0,T1ax+FLAIRsag,1001,2,Structure of cave of septum pellucidum,29,99,9393,0.675899298559079,0.023794595390938908
0.1,0,T1ax+FLAIRsag,1001,2,Hyperostosis of skull,30,34,9393,0.7592408691225181,0.04232718985806957
0.1,0,T1ax+FLAIRsag,1001,2,Watershed infarct,31,36,9393,0.818403928134611,0.018845119421748463
0.1,0,T1ax+FLAIRsag,1001,2,Foraminal Spinal Stenosis,33,60,9393,0.7377317047037394,0.015116433620512763
0.1,0,T1ax+FLAIRsag,1001,2,Lipoma of brain,34,22,9393,0.6171602914213095,0.006257625803471776
0.1,0,T1ax+FLAIRsag,1001,2,Glioma,35,66,9393,0.7606070352934297,0.03216396523258646
0.1,0,T1ax+FLAIRsag,1001,2,Pituitary adenoma,36,25,9393,0.5746157130657558,0.003603174654935413
0.1,0,T1ax+FLAIRax,1010,2,Cerebral infarction,0,424,9393,0.8048364176818685,0.2162112213261324
0.1,0,T1ax+FLAIRax,1010,2,Cerebral hemorrhage,1,294,9393,0.8208211188640749,0.19691430690328032
0.1,0,T1ax+FLAIRax,1010,2,Metastatic malignant neoplasm to brain,2,373,9393,0.88172842001391,0.26729447094588427
0.1,0,T1ax+FLAIRax,1010,2,Intracranial meningioma,3,181,9393,0.7398840810568967,0.07415403875589166
0.1,0,T1ax+FLAIRax,1010,2,Demyelinating disease of central nervous system,4,250,9393,0.825971344197747,0.2731450446693353
0.1,0,T1ax+FLAIRax,1010,2,Herniation of nucleus pulposus,5,138,9393,0.6944573634306564,0.029083773120915393
0.1,0,T1ax+FLAIRax,1010,2,Spinal cord compression,6,74,9393,0.6071785918335978,0.012031678769598524
0.1,0,T1ax+FLAIRax,1010,2,Lacunar infarct,7,213,9393,0.8095282661838863,0.14012279766084954
0.1,0,T1ax+FLAIRax,1010,2,Silent micro-hemorrhage of brain,8,195,9393,0.7307268581241184,0.06433005009376505
0.1,0,T1ax+FLAIRax,1010,2,Cavernous hemangioma,9,78,9393,0.50297287253809,0.00890345203603422
0.1,0,T1ax+FLAIRax,1010,2,Subdural intracranial hemorrhage,10,44,9393,0.803240988340999,0.09376404137253583
0.1,0,T1ax+FLAIRax,1010,2,Gliosis,11,3534,9393,0.7803302142897227,0.6746097196731548
0.1,0,T1ax+FLAIRax,1010,2,Cerebral atrophy,12,1310,9393,0.9225428356375127,0.7207426421326941
0.1,0,T1ax+FLAIRax,1010,2,Encephalomalacia,13,236,9393,0.7654651530828503,0.13666767226172297
0.1,0,T1ax+FLAIRax,1010,2,Arachnoid cyst,14,389,9393,0.7209195227713704,0.11003705844518019
0.1,0,T1ax+FLAIRax,1010,2,Empty sella syndrome,15,351,9393,0.7227770877405915,0.0987842226992351
0.1,0,T1ax+FLAIRax,1010,2,Intracranial aneurysm,16,61,9393,0.6403420629176533,0.0168045537535838
0.1,0,T1ax+FLAIRax,1010,2,Chiari malformation,17,56,9393,0.7801756452822106,0.029682699217469632
0.1,0,T1ax+FLAIRax,1010,2,Schwannoma,18,38,9393,0.7129905201271484,0.008625355456442944
0.1,0,T1ax+FLAIRax,1010,2,Cyst of pineal gland,19,103,9393,0.5757229299695883,0.013615608525752313
0.1,0,T1ax+FLAIRax,1010,2,Hemangioma of vertebral column,20,31,9393,0.5386531689534217,0.0036428014951743718
0.1,0,T1ax+FLAIRax,1010,2,Cerebral edema,22,533,9393,0.9016678030992846,0.4931657039715054
0.1,0,T1ax+FLAIRax,1010,2,Spinal stenosis,23,43,9393,0.6330033577913196,0.010704087564426625
0.1,0,T1ax+FLAIRax,1010,2,Mastoiditis,24,265,9393,0.6744638102955037,0.06308519461694931
0.1,0,T1ax+FLAIRax,1010,2,Chronic mastoiditis,25,211,9393,0.7937240180406544,0.09877818164378199
0.1,0,T1ax+FLAIRax,1010,2,Ventriculomegaly,26,889,9393,0.8988528656401485,0.5634315677774158
0.1,0,T1ax+FLAIRax,1010,2,Cerebellar degeneration,27,351,9393,0.8356106135911489,0.1963610266870374
0.1,0,T1ax+FLAIRax,1010,2,Mega cisterna magna,28,104,9393,0.7311201421035634,0.038622387275567
0.1,0,T1ax+FLAIRax,1010,2,Structure of cave of septum pellucidum,29,99,9393,0.7185574270790539,0.04834880797245998
0.1,0,T1ax+FLAIRax,1010,2,Hyperostosis of skull,30,34,9393,0.7630497225068037,0.04060481058575466
0.1,0,T1ax+FLAIRax,1010,2,Watershed infarct,31,36,9393,0.8199832567418333,0.02096067078012563
0.1,0,T1ax+FLAIRax,1010,2,Foraminal Spinal Stenosis,33,60,9393,0.720102503660845,0.01509592942810658
0.1,0,T1ax+FLAIRax,1010,2,Lipoma of brain,34,22,9393,0.6755270127375559,0.005124691181034068
0.1,0,T1ax+FLAIRax,1010,2,Glioma,35,66,9393,0.7396886198751751,0.03056706297576919
0.1,0,T1ax+FLAIRax,1010,2,Pituitary adenoma,36,25,9393,0.5178757472245943,0.0031548739300208536
0.1,0,T1ax+T2ax,1100,2,Cerebral infarction,0,424,9393,0.8063997164236564,0.20610145334465735
0.1,0,T1ax+T2ax,1100,2,Cerebral hemorrhage,1,294,9393,0.8022829749550111,0.19442252196587623
0.1,0,T1ax+T2ax,1100,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8671008126118308,0.2667968016377343
0.1,0,T1ax+T2ax,1100,2,Intracranial meningioma,3,181,9393,0.7321023742752067,0.05872488820795152
0.1,0,T1ax+T2ax,1100,2,Demyelinating disease of central nervous system,4,250,9393,0.8266748332057312,0.26034747186831564
0.1,0,T1ax+T2ax,1100,2,Herniation of nucleus pulposus,5,138,9393,0.6970756113029386,0.03378542114016697
0.1,0,T1ax+T2ax,1100,2,Spinal cord compression,6,74,9393,0.5793801098018289,0.010061365479307196
0.1,0,T1ax+T2ax,1100,2,Lacunar infarct,7,213,9393,0.8129997852035963,0.12547173129730638
0.1,0,T1ax+T2ax,1100,2,Silent micro-hemorrhage of brain,8,195,9393,0.7259493423876986,0.061950910777674124
0.1,0,T1ax+T2ax,1100,2,Cavernous hemangioma,9,78,9393,0.5514664794858031,0.011070065939526488
0.1,0,T1ax+T2ax,1100,2,Subdural intracranial hemorrhage,10,44,9393,0.8138157702817025,0.03408714301537252
0.1,0,T1ax+T2ax,1100,2,Gliosis,11,3534,9393,0.7789104365724115,0.674402947760598
0.1,0,T1ax+T2ax,1100,2,Cerebral atrophy,12,1310,9393,0.9181947221243719,0.7118812892631372
0.1,0,T1ax+T2ax,1100,2,Encephalomalacia,13,236,9393,0.7500689479012999,0.12165403781546343
0.1,0,T1ax+T2ax,1100,2,Arachnoid cyst,14,389,9393,0.6945978879424055,0.12190578587424634
0.1,0,T1ax+T2ax,1100,2,Empty sella syndrome,15,351,9393,0.7248670496845679,0.09581089784073071
0.1,0,T1ax+T2ax,1100,2,Intracranial aneurysm,16,61,9393,0.721111212608827,0.017085829624416272
0.1,0,T1ax+T2ax,1100,2,Chiari malformation,17,56,9393,0.7937850946311907,0.03846978420774442
0.1,0,T1ax+T2ax,1100,2,Schwannoma,18,38,9393,0.6768263523587161,0.007147351375855208
0.1,0,T1ax+T2ax,1100,2,Cyst of pineal gland,19,103,9393,0.6005747907239228,0.016337015556662185
0.1,0,T1ax+T2ax,1100,2,Hemangioma of vertebral column,20,31,9393,0.6103396710104678,0.004788681691571444
0.1,0,T1ax+T2ax,1100,2,Cerebral edema,22,533,9393,0.8831220698037854,0.4574350877873503
0.1,0,T1ax+T2ax,1100,2,Spinal stenosis,23,43,9393,0.5962168884467106,0.012808953768104946
0.1,0,T1ax+T2ax,1100,2,Mastoiditis,24,265,9393,0.7012261670497577,0.07807319361858754
0.1,0,T1ax+T2ax,1100,2,Chronic mastoiditis,25,211,9393,0.8108926283755256,0.10190540193557215
0.1,0,T1ax+T2ax,1100,2,Ventriculomegaly,26,889,9393,0.8978171590263353,0.5697325414134
0.1,0,T1ax+T2ax,1100,2,Cerebellar degeneration,27,351,9393,0.8245503257668707,0.19787173891541024
0.1,0,T1ax+T2ax,1100,2,Mega cisterna magna,28,104,9393,0.7671708472386694,0.04423608303035814
0.1,0,T1ax+T2ax,1100,2,Structure of cave of septum pellucidum,29,99,9393,0.7516710031235532,0.03833514706132339
0.1,0,T1ax+T2ax,1100,2,Hyperostosis of skull,30,34,9393,0.7495458916550913,0.018954687991695994
0.1,0,T1ax+T2ax,1100,2,Watershed infarct,31,36,9393,0.8628507475092919,0.02082765672712586
0.1,0,T1ax+T2ax,1100,2,Foraminal Spinal Stenosis,33,60,9393,0.6655701989356763,0.010581850061605256
0.1,0,T1ax+T2ax,1100,2,Lipoma of brain,34,22,9393,0.6697645540885324,0.0038459392310836167
0.1,0,T1ax+T2ax,1100,2,Glioma,35,66,9393,0.7538508273471284,0.02550796850701817
0.1,0,T1ax+T2ax,1100,2,Pituitary adenoma,36,25,9393,0.5546242527754056,0.0049233282912072625
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral infarction,0,424,9393,0.8144836407163458,0.24190778449024658
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral hemorrhage,1,294,9393,0.8205603815325448,0.18843747043039458
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8925809788197809,0.2992220575725185
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Intracranial meningioma,3,181,9393,0.7326247532044439,0.06033863969180968
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Demyelinating disease of central nervous system,4,250,9393,0.8431547632068249,0.27567746288039646
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Herniation of nucleus pulposus,5,138,9393,0.7225393246110602,0.03408691772371922
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Spinal cord compression,6,74,9393,0.571371188765759,0.010367354922688221
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Lacunar infarct,7,213,9393,0.8129317663424264,0.13237151720713525
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Silent micro-hemorrhage of brain,8,195,9393,0.7256092461571914,0.07077588576368306
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cavernous hemangioma,9,78,9393,0.48393960664492064,0.008104398393515429
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Subdural intracranial hemorrhage,10,44,9393,0.8795836209998152,0.10365783218021883
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Gliosis,11,3534,9393,0.7865141376971159,0.6849048078345965
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral atrophy,12,1310,9393,0.9275369189695082,0.7392657232038755
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Encephalomalacia,13,236,9393,0.7709342486899899,0.15470679710122073
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Arachnoid cyst,14,389,9393,0.7267344190927997,0.12741134652296118
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Empty sella syndrome,15,351,9393,0.7508855477225307,0.10707551267958325
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Intracranial aneurysm,16,61,9393,0.6813344529312151,0.029580308417071276
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Chiari malformation,17,56,9393,0.7260419376061445,0.023511314996493088
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Schwannoma,18,38,9393,0.6885566401305241,0.008034353026523462
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cyst of pineal gland,19,103,9393,0.6110704693427529,0.015701716002921095
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Hemangioma of vertebral column,20,31,9393,0.5757178987120204,0.004205720378290296
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral edema,22,533,9393,0.8956678623914214,0.5094902609876001
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Spinal stenosis,23,43,9393,0.5903793060564605,0.0311707111905657
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Mastoiditis,24,265,9393,0.7355170902716914,0.09396750749742408
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Chronic mastoiditis,25,211,9393,0.7748484826587357,0.08457402373218464
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Ventriculomegaly,26,889,9393,0.9004726949112546,0.5694577213505314
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebellar degeneration,27,351,9393,0.8331874487592249,0.17904340646804284
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Mega cisterna magna,28,104,9393,0.7515930753496691,0.048385870753670825
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Structure of cave of septum pellucidum,29,99,9393,0.7040721395143603,0.033833700920364064
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Hyperostosis of skull,30,34,9393,0.7489959334519146,0.054573111643283594
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Watershed infarct,31,36,9393,0.8225155261064206,0.018473427161144744
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Foraminal Spinal Stenosis,33,60,9393,0.7063716561305761,0.012474048524735767
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Lipoma of brain,34,22,9393,0.5841522686043015,0.0035043323624324506
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Glioma,35,66,9393,0.7526438394884842,0.040380994383164795
0.1,0,T2ax+FLAIRax+FLAIRsag,0111,3,Pituitary adenoma,36,25,9393,0.5191417591801879,0.004401056062382046
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral infarction,0,424,9393,0.80928728303149,0.23091190988633603
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral hemorrhage,1,294,9393,0.8248704911132493,0.19244064771904956
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Metastatic malignant neoplasm to brain,2,373,9393,0.892008821623678,0.2785390965273601
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Intracranial meningioma,3,181,9393,0.738349930309493,0.06444241814617957
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Demyelinating disease of central nervous system,4,250,9393,0.817795909438915,0.2554947151519338
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Herniation of nucleus pulposus,5,138,9393,0.7389346925672765,0.03499835431149667
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Spinal cord compression,6,74,9393,0.6048685771295493,0.011633560448803846
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Lacunar infarct,7,213,9393,0.8070161711006781,0.13610219545931865
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Silent micro-hemorrhage of brain,8,195,9393,0.7322868405060187,0.07175176563752081
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cavernous hemangioma,9,78,9393,0.4791018071211307,0.007844964490022168
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Subdural intracranial hemorrhage,10,44,9393,0.8786914497418294,0.11172426642870484
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Gliosis,11,3534,9393,0.7850191633166239,0.6802204697904266
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral atrophy,12,1310,9393,0.9258479534372865,0.7302972705386301
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Encephalomalacia,13,236,9393,0.7697649107934468,0.15655247590631094
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Arachnoid cyst,14,389,9393,0.7255310122093694,0.11563326985055129
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Empty sella syndrome,15,351,9393,0.7315936519099536,0.09461050002428917
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Intracranial aneurysm,16,61,9393,0.6431633090441491,0.016439340982191852
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Chiari malformation,17,56,9393,0.735522269312566,0.02009746266479908
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Schwannoma,18,38,9393,0.7102028186446876,0.010048159252274967
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cyst of pineal gland,19,103,9393,0.5801446382476199,0.014991428408726666
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Hemangioma of vertebral column,20,31,9393,0.544045592684221,0.00404595303954145
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral edema,22,533,9393,0.9046679852108469,0.5090316232552742
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Spinal stenosis,23,43,9393,0.6392264643701032,0.012667690269760947
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Mastoiditis,24,265,9393,0.6955959684487292,0.08182470679575324
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Chronic mastoiditis,25,211,9393,0.780376504205116,0.08829232337592063
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Ventriculomegaly,26,889,9393,0.9042676403455212,0.5756887753248798
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebellar degeneration,27,351,9393,0.8358571679739564,0.19266035489676386
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Mega cisterna magna,28,104,9393,0.7270706874135661,0.056414044008347874
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Structure of cave of septum pellucidum,29,99,9393,0.6883272144731152,0.03346482140240385
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Hyperostosis of skull,30,34,9393,0.7602653626895786,0.0520064807967326
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Watershed infarct,31,36,9393,0.7982288957761865,0.02387080875137252
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Foraminal Spinal Stenosis,33,60,9393,0.771623986570949,0.016186072652687764
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Lipoma of brain,34,22,9393,0.6384542253179539,0.004455909205561264
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Glioma,35,66,9393,0.7409264728338385,0.03725168877669044
0.1,0,T1ax+FLAIRax+FLAIRsag,1011,3,Pituitary adenoma,36,25,9393,0.5323057216054654,0.0036319082945801885
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cerebral infarction,0,424,9393,0.8051396108608898,0.21175715026522793
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cerebral hemorrhage,1,294,9393,0.8225950672608862,0.18569482516946706
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8815266045665575,0.2670104628999282
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Intracranial meningioma,3,181,9393,0.7638919209390586,0.061527621291825374
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Demyelinating disease of central nervous system,4,250,9393,0.8228087061139671,0.24698350667381375
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Herniation of nucleus pulposus,5,138,9393,0.7193784793178775,0.03307976800943673
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Spinal cord compression,6,74,9393,0.5956560702778108,0.011347246717994704
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Lacunar infarct,7,213,9393,0.8161930917385212,0.1379381418660729
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Silent micro-hemorrhage of brain,8,195,9393,0.737411142890595,0.06713520619140739
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cavernous hemangioma,9,78,9393,0.5239233659523514,0.009510639631613905
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Subdural intracranial hemorrhage,10,44,9393,0.8403475335232743,0.0666991999253122
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Gliosis,11,3534,9393,0.7781332112027477,0.672436043890733
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cerebral atrophy,12,1310,9393,0.9225638013246159,0.7297739916147478
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Encephalomalacia,13,236,9393,0.7545727728902405,0.13295840168864909
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Arachnoid cyst,14,389,9393,0.7168610580387579,0.1264699445979053
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Empty sella syndrome,15,351,9393,0.7244319166460286,0.09407040137038591
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Intracranial aneurysm,16,61,9393,0.6892799673958107,0.015543514250731619
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Chiari malformation,17,56,9393,0.7400090270658977,0.021396883951470637
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Schwannoma,18,38,9393,0.6649497876170919,0.00779056935678688
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cyst of pineal gland,19,103,9393,0.5898345647789145,0.014861176968782041
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Hemangioma of vertebral column,20,31,9393,0.5891972352199351,0.004565350936335922
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cerebral edema,22,533,9393,0.8913488537559451,0.477855371725461
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Spinal stenosis,23,43,9393,0.5921552045765452,0.032298468941478954
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Mastoiditis,24,265,9393,0.7095943644270997,0.08352675088586028
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Chronic mastoiditis,25,211,9393,0.7910567863561615,0.10183398142307665
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Ventriculomegaly,26,889,9393,0.90334251492317,0.5811424422429831
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Cerebellar degeneration,27,351,9393,0.833347512179629,0.19727373959010075
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Mega cisterna magna,28,104,9393,0.7473645420141275,0.03853437553348725
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Structure of cave of septum pellucidum,29,99,9393,0.7004160390215911,0.02577763800980093
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Hyperostosis of skull,30,34,9393,0.7632131386586047,0.045315452349935094
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Watershed infarct,31,36,9393,0.8396179924714712,0.01795060679454046
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Foraminal Spinal Stenosis,33,60,9393,0.70715382692239,0.011891472214215755
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Lipoma of brain,34,22,9393,0.6182565167198611,0.00345218349775077
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Glioma,35,66,9393,0.7375800462001814,0.032089480753319806
0.1,0,T1ax+T2ax+FLAIRsag,1101,3,Pituitary adenoma,36,25,9393,0.5591033304867635,0.004089110630058305
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral infarction,0,424,9393,0.8117856684554977,0.21686114135294468
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral hemorrhage,1,294,9393,0.8149467722026715,0.19929073154727597
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8787820333723689,0.2833913142764923
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Intracranial meningioma,3,181,9393,0.7462341936892307,0.07332350355772682
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Demyelinating disease of central nervous system,4,250,9393,0.8493767909876409,0.30432190973236695
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Herniation of nucleus pulposus,5,138,9393,0.692864021797853,0.029474629559346453
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Spinal cord compression,6,74,9393,0.5755373358120434,0.010572750388670903
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Lacunar infarct,7,213,9393,0.811138727791586,0.15025831330671247
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Silent micro-hemorrhage of brain,8,195,9393,0.7296572276024331,0.06394167323326329
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cavernous hemangioma,9,78,9393,0.5427446770441939,0.009880564391390966
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Subdural intracranial hemorrhage,10,44,9393,0.8147055105553341,0.07888366595017128
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Gliosis,11,3534,9393,0.7817446553138542,0.6797868008214712
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral atrophy,12,1310,9393,0.9216845646267307,0.7211176571495409
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Encephalomalacia,13,236,9393,0.7606425018925967,0.13078286794924956
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Arachnoid cyst,14,389,9393,0.7246076865009438,0.13269302393855548
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Empty sella syndrome,15,351,9393,0.7413718569436331,0.10363197832284882
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Intracranial aneurysm,16,61,9393,0.6905096512616556,0.019286267247659448
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Chiari malformation,17,56,9393,0.7789458988050613,0.0434919924119738
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Schwannoma,18,38,9393,0.6782834960195786,0.007906623645865606
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cyst of pineal gland,19,103,9393,0.6037904835557599,0.015387643525241274
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Hemangioma of vertebral column,20,31,9393,0.5687370357863979,0.003934718231730653
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral edema,22,533,9393,0.8945914983546432,0.49072191636592655
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Spinal stenosis,23,43,9393,0.5567031463748289,0.009358839593589725
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Mastoiditis,24,265,9393,0.7133979213864039,0.08621648553805503
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Chronic mastoiditis,25,211,9393,0.8066152507326823,0.1039554846762974
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Ventriculomegaly,26,889,9393,0.898210806904076,0.5700771215833742
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebellar degeneration,27,351,9393,0.836871428112304,0.19669862425796472
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Mega cisterna magna,28,104,9393,0.7380638389492948,0.037811796961419064
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Structure of cave of septum pellucidum,29,99,9393,0.7333948479849062,0.05522078346751939
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Hyperostosis of skull,30,34,9393,0.7649855753819852,0.04482642656720924
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Watershed infarct,31,36,9393,0.8345148611259543,0.01869610773899713
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Foraminal Spinal Stenosis,33,60,9393,0.6933283331547555,0.01279477201422701
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Lipoma of brain,34,22,9393,0.6603641796257312,0.004118626584033086
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Glioma,35,66,9393,0.7591222615346128,0.03479263397049433
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Pituitary adenoma,36,25,9393,0.5520879590093937,0.004682913248150331
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cerebral infarction,0,424,9393,0.8122332268168976,0.23054597327661006
