C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,0,T1ax+T2ax,1100,2,Pituitary adenoma,36,57,12412,0.7959147159683911,0.01476463205000917
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cerebral infarction,0,339,12412,0.847696424919498,0.18735656796226483
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cerebral hemorrhage,1,92,12412,0.7520945087521176,0.07519780979376829
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Metastatic malignant neoplasm to brain,2,50,12412,0.7589580973952436,0.030955025284060057
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Intracranial meningioma,3,148,12412,0.6916910183177307,0.03851784680128362
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Demyelinating disease of central nervous system,4,294,12412,0.8335806182515919,0.30914143278568723
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Herniation of nucleus pulposus,5,29,12412,0.5976185370934012,0.005758747040285039
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Spinal cord compression,6,22,12412,0.5370019810697777,0.0024172194015902064
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Lacunar infarct,7,189,12412,0.8555684984548602,0.1259640531429236
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Silent micro-hemorrhage of brain,8,78,12412,0.8741460960530201,0.09211361306838675
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cavernous hemangioma,9,67,12412,0.530899572610822,0.00671027852152081
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Subdural intracranial hemorrhage,10,26,12412,0.8007163795352072,0.18189980024265606
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Gliosis,11,3854,12412,0.8087982147641061,0.6574753956095811
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cerebral atrophy,12,2012,12412,0.9498021964367641,0.819195233114078
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Encephalomalacia,13,248,12412,0.8106559148624711,0.16490857124985392
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Arachnoid cyst,14,572,12412,0.6981387911075412,0.14558671626818373
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Empty sella syndrome,15,670,12412,0.7706364701784894,0.1644653974025163
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Intracranial aneurysm,16,32,12412,0.5687777665589661,0.003117827396236431
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Chiari malformation,17,62,12412,0.8438957816377171,0.06824481306092041
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cyst of pineal gland,19,244,12412,0.6802352448238325,0.03641951143735652
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Rathke's pouch cyst,21,47,12412,0.631557846013542,0.006577816758378822
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cerebral edema,22,187,12412,0.8345986024080575,0.3551306755052459
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Spinal stenosis,23,26,12412,0.74397893403222,0.0071998649108734
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Mastoiditis,24,281,12412,0.7543037733684854,0.0914338597894208
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Chronic mastoiditis,25,360,12412,0.7918955360106207,0.11790707471143931
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Ventriculomegaly,26,1204,12412,0.9194913872625392,0.6382072324276024
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Cerebellar degeneration,27,318,12412,0.8496103114700048,0.1786949355091508
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Mega cisterna magna,28,225,12412,0.8200300867044118,0.12269541827740456
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Structure of cave of septum pellucidum,29,238,12412,0.7303145013550023,0.08484961277421782
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Hyperostosis of skull,30,55,12412,0.8961707387053344,0.06866647249496938
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Choroid plexus cyst,32,57,12412,0.5599082692567111,0.00579178193614148
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Lipoma of brain,34,34,12412,0.5955751665668692,0.00442362045378872
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Glioma,35,35,12412,0.7560313484689343,0.04354937176153574
0.1,0,T2ax+FLAIRax+T2cor,0111,3,Pituitary adenoma,36,57,12412,0.710118071382422,0.015341250674116513
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cerebral infarction,0,339,12412,0.8388036201602493,0.19016175092288473
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cerebral hemorrhage,1,92,12412,0.7713156408808582,0.07570465136363669
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Metastatic malignant neoplasm to brain,2,50,12412,0.7609933667691313,0.03254043218869691
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Intracranial meningioma,3,148,12412,0.7220854048765007,0.029880221371496693
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Demyelinating disease of central nervous system,4,294,12412,0.7858535062812053,0.25133367077878443
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Herniation of nucleus pulposus,5,29,12412,0.6818302065958057,0.004912138200239786
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Spinal cord compression,6,22,12412,0.4894966615305598,0.0019123662178124326
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Lacunar infarct,7,189,12412,0.8469499992857596,0.14089119257927138
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Silent micro-hemorrhage of brain,8,78,12412,0.8689322406689036,0.09988942730805381
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cavernous hemangioma,9,67,12412,0.588342612575035,0.006822940636575763
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Subdural intracranial hemorrhage,10,26,12412,0.7918959371001999,0.16136544165129085
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Gliosis,11,3854,12412,0.8029132814909419,0.6479690702094538
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cerebral atrophy,12,2012,12412,0.9479358942498853,0.8172605602805857
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Encephalomalacia,13,248,12412,0.8110228755396677,0.17219874265538668
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Arachnoid cyst,14,572,12412,0.6916283252220752,0.12165697752560162
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Empty sella syndrome,15,670,12412,0.7718598499581805,0.16668976191797003
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Intracranial aneurysm,16,32,12412,0.5843144184168013,0.0053054001515818825
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Chiari malformation,17,62,12412,0.8220334334595795,0.055480487872169734
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cyst of pineal gland,19,244,12412,0.6915825303672087,0.03766150031906529
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Rathke's pouch cyst,21,47,12412,0.6914299971608263,0.007771337913701286
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cerebral edema,22,187,12412,0.8507765493258096,0.3639846289766687
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Spinal stenosis,23,26,12412,0.7668117850178241,0.00795979424210913
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Mastoiditis,24,281,12412,0.7167546103318724,0.06921589740104156
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Chronic mastoiditis,25,360,12412,0.781235940553896,0.108552864562739
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Ventriculomegaly,26,1204,12412,0.9157190165543834,0.637817060519345
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Cerebellar degeneration,27,318,12412,0.8600300008424573,0.18170642001873638
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Mega cisterna magna,28,225,12412,0.794826180903148,0.10853276164375651
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Structure of cave of septum pellucidum,29,238,12412,0.7100381305799796,0.09535698451648407
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Hyperostosis of skull,30,55,12412,0.8995799215755517,0.07034140666302574
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Choroid plexus cyst,32,57,12412,0.5802324508154237,0.007318475649686644
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Lipoma of brain,34,34,12412,0.590879929286305,0.0034224092442399576
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Glioma,35,35,12412,0.8681909994344349,0.05424967241275065
0.1,0,T1ax+FLAIRax+T2cor,1011,3,Pituitary adenoma,36,57,12412,0.7063423431098995,0.011425234330045228
0.1,0,T1ax+T2ax+T2cor,1101,3,Cerebral infarction,0,339,12412,0.8282784154505518,0.1864514783909914
0.1,0,T1ax+T2ax+T2cor,1101,3,Cerebral hemorrhage,1,92,12412,0.7596917348955392,0.06828549567629831
0.1,0,T1ax+T2ax+T2cor,1101,3,Metastatic malignant neoplasm to brain,2,50,12412,0.724983012457531,0.032955193435675705
0.1,0,T1ax+T2ax+T2cor,1101,3,Intracranial meningioma,3,148,12412,0.7121794617513796,0.029241976913394988
0.1,0,T1ax+T2ax+T2cor,1101,3,Demyelinating disease of central nervous system,4,294,12412,0.7779558266614122,0.19741835046485007
0.1,0,T1ax+T2ax+T2cor,1101,3,Herniation of nucleus pulposus,5,29,12412,0.6098293823289438,0.005698778875742896
0.1,0,T1ax+T2ax+T2cor,1101,3,Spinal cord compression,6,22,12412,0.5953004622496147,0.0034558076868445127
0.1,0,T1ax+T2ax+T2cor,1101,3,Lacunar infarct,7,189,12412,0.8440172854801014,0.14336589704638905
0.1,0,T1ax+T2ax+T2cor,1101,3,Silent micro-hemorrhage of brain,8,78,12412,0.8696286687206097,0.0722395495409896
0.1,0,T1ax+T2ax+T2cor,1101,3,Cavernous hemangioma,9,67,12412,0.5939730267254252,0.008929794765792066
0.1,0,T1ax+T2ax+T2cor,1101,3,Subdural intracranial hemorrhage,10,26,12412,0.7810865865928033,0.13480348843581957
0.1,0,T1ax+T2ax+T2cor,1101,3,Gliosis,11,3854,12412,0.8011101452126235,0.6469680327566174
0.1,0,T1ax+T2ax+T2cor,1101,3,Cerebral atrophy,12,2012,12412,0.9494132799357701,0.8204799872996235
0.1,0,T1ax+T2ax+T2cor,1101,3,Encephalomalacia,13,248,12412,0.8147852998270942,0.16085473031151354
0.1,0,T1ax+T2ax+T2cor,1101,3,Arachnoid cyst,14,572,12412,0.6873917678605178,0.1312442037183354
0.1,0,T1ax+T2ax+T2cor,1101,3,Empty sella syndrome,15,670,12412,0.7754885511126025,0.17056842720092383
0.1,0,T1ax+T2ax+T2cor,1101,3,Intracranial aneurysm,16,32,12412,0.5294451736672051,0.0031786394098985947
0.1,0,T1ax+T2ax+T2cor,1101,3,Chiari malformation,17,62,12412,0.8430338252579339,0.05453845683925818
0.1,0,T1ax+T2ax+T2cor,1101,3,Cyst of pineal gland,19,244,12412,0.6887644021944148,0.038061313914457814
0.1,0,T1ax+T2ax+T2cor,1101,3,Rathke's pouch cyst,21,47,12412,0.7117395531312645,0.008107010029087862
0.1,0,T1ax+T2ax+T2cor,1101,3,Cerebral edema,22,187,12412,0.83526437234124,0.34619208503973425
0.1,0,T1ax+T2ax+T2cor,1101,3,Spinal stenosis,23,26,12412,0.7774130842514502,0.009868888156137491
0.1,0,T1ax+T2ax+T2cor,1101,3,Mastoiditis,24,281,12412,0.750799325629963,0.09240532337251806
0.1,0,T1ax+T2ax+T2cor,1101,3,Chronic mastoiditis,25,360,12412,0.7793994542169118,0.11056817646809153
0.1,0,T1ax+T2ax+T2cor,1101,3,Ventriculomegaly,26,1204,12412,0.9201095681537393,0.6378183309361676
0.1,0,T1ax+T2ax+T2cor,1101,3,Cerebellar degeneration,27,318,12412,0.8491821923236533,0.18338940137361223
0.1,0,T1ax+T2ax+T2cor,1101,3,Mega cisterna magna,28,225,12412,0.8021104455567408,0.11562751025932702
0.1,0,T1ax+T2ax+T2cor,1101,3,Structure of cave of septum pellucidum,29,238,12412,0.7076622171786408,0.07415413023235677
0.1,0,T1ax+T2ax+T2cor,1101,3,Hyperostosis of skull,30,55,12412,0.9156635547021563,0.11555028709018433
0.1,0,T1ax+T2ax+T2cor,1101,3,Choroid plexus cyst,32,57,12412,0.5790524469814763,0.008755706743269635
0.1,0,T1ax+T2ax+T2cor,1101,3,Lipoma of brain,34,34,12412,0.5882115327953771,0.0036313122149442476
0.1,0,T1ax+T2ax+T2cor,1101,3,Glioma,35,35,12412,0.7883401239626496,0.05654296545408633
0.1,0,T1ax+T2ax+T2cor,1101,3,Pituitary adenoma,36,57,12412,0.7594737552095536,0.016316117817880234
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral infarction,0,339,12412,0.8300229650159171,0.19823685171270675
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral hemorrhage,1,92,12412,0.7440340909090909,0.07665445194616267
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Metastatic malignant neoplasm to brain,2,50,12412,0.7822504449118265,0.030765738673101086
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Intracranial meningioma,3,148,12412,0.6982384169884169,0.0287733189362258
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Demyelinating disease of central nervous system,4,294,12412,0.8149800768632258,0.2528828549288385
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Herniation of nucleus pulposus,5,29,12412,0.68878913527166,0.014570720452916434
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Spinal cord compression,6,22,12412,0.5049856922738278,0.003013563176484134
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Lacunar infarct,7,189,12412,0.8543235560334472,0.14203290332504143
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Silent micro-hemorrhage of brain,8,78,12412,0.8728353560930178,0.05937577659349994
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cavernous hemangioma,9,67,12412,0.6226316775780877,0.010870638305186465
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Subdural intracranial hemorrhage,10,26,12412,0.7758635680482927,0.12295371572069043
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Gliosis,11,3854,12412,0.8032500658227208,0.6497245607220499
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral atrophy,12,2012,12412,0.9504066944486925,0.8192792712821706
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Encephalomalacia,13,248,12412,0.8107029866024547,0.16430773115553007
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Arachnoid cyst,14,572,12412,0.6949408488470988,0.11962578018502494
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Empty sella syndrome,15,670,12412,0.7825985046662446,0.16702326837756762
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Intracranial aneurysm,16,32,12412,0.6629568861066235,0.005004703303598485
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Chiari malformation,17,62,12412,0.8558495494318924,0.036853736783638416
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cyst of pineal gland,19,244,12412,0.6720587323913302,0.0393944826941927
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Rathke's pouch cyst,21,47,12412,0.7469487486126765,0.009570857548544264
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebral edema,22,187,12412,0.8515849217545357,0.37173138335612305
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Spinal stenosis,23,26,12412,0.8196288613695364,0.010111855594567102
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Mastoiditis,24,281,12412,0.7461317157214056,0.07622577159791653
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Chronic mastoiditis,25,360,12412,0.7764926061142456,0.11200492160049033
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Ventriculomegaly,26,1204,12412,0.917296630195328,0.6339091672747466
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Cerebellar degeneration,27,318,12412,0.863742663600538,0.19593548009291653
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Mega cisterna magna,28,225,12412,0.8081372683095832,0.10696511692635394
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Structure of cave of septum pellucidum,29,238,12412,0.72206679616154,0.07898772416204794
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Hyperostosis of skull,30,55,12412,0.8842172636782979,0.07243683105198737
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Choroid plexus cyst,32,57,12412,0.6117020596817823,0.01066602350019924
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Lipoma of brain,34,34,12412,0.642185376331822,0.004001207083848817
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Glioma,35,35,12412,0.8231974053255462,0.03855618554611901
0.1,0,T1ax+T2ax+FLAIRax,1110,3,Pituitary adenoma,36,57,12412,0.7551953538236525,0.01538105377333011
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cerebral infarction,0,339,12412,0.8391807507280561,0.19733783478936281
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cerebral hemorrhage,1,92,12412,0.7604081380575946,0.08355300218068161
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Metastatic malignant neoplasm to brain,2,50,12412,0.7557790001617861,0.033112862917832504
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Intracranial meningioma,3,148,12412,0.7167407133160557,0.03214773553976728
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Demyelinating disease of central nervous system,4,294,12412,0.8067264866005818,0.26512019759188815
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Herniation of nucleus pulposus,5,29,12412,0.661616175680229,0.007133865129683474
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Spinal cord compression,6,22,12412,0.5235160319906081,0.0023478339149488104
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Lacunar infarct,7,189,12412,0.8524570081471006,0.14329839594835567
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Silent micro-hemorrhage of brain,8,78,12412,0.8840062699313551,0.08915375264955364
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cavernous hemangioma,9,67,12412,0.5969049043966075,0.007984920191386666
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Subdural intracranial hemorrhage,10,26,12412,0.7838316213094189,0.17221916027611073
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Gliosis,11,3854,12412,0.8058989528153873,0.6512785312898952
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cerebral atrophy,12,2012,12412,0.9501870507722894,0.8203207958517088
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Encephalomalacia,13,248,12412,0.8168660696290482,0.17343379868216638
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Arachnoid cyst,14,572,12412,0.6999328163390663,0.13072539749329823
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Empty sella syndrome,15,670,12412,0.7805883713776544,0.16756206515517685
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Intracranial aneurysm,16,32,12412,0.6009995961227788,0.004136014313780021
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Chiari malformation,17,62,12412,0.8562753036437247,0.06101621646836353
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cyst of pineal gland,19,244,12412,0.6857805612140415,0.03748216377971762
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Rathke's pouch cyst,21,47,12412,0.7063468437852208,0.008076874951583357
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cerebral edema,22,187,12412,0.8453419069803046,0.3664922740816596
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Spinal stenosis,23,26,12412,0.7806145896732042,0.009504866325423541
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Mastoiditis,24,281,12412,0.7497570267169402,0.08271427919526704
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Chronic mastoiditis,25,360,12412,0.79248257550614,0.11783539462775644
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Ventriculomegaly,26,1204,12412,0.9196633841276164,0.6412194714610148
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Cerebellar degeneration,27,318,12412,0.8555708272619201,0.17944932100175814
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Mega cisterna magna,28,225,12412,0.8094760354840768,0.12453003345102086
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Structure of cave of septum pellucidum,29,238,12412,0.7230611317962374,0.09338377781674162
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Hyperostosis of skull,30,55,12412,0.900202314477624,0.07684029587669615
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Choroid plexus cyst,32,57,12412,0.586142409848985,0.008028884205512956
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Lipoma of brain,34,34,12412,0.6040936006006863,0.0038042256032440494
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Glioma,35,35,12412,0.8139752305543693,0.049889431015171466
0.1,0,T1ax+T2ax+FLAIRax+T2cor,1111,4,Pituitary adenoma,36,57,12412,0.7470716451184618,0.014626275066454765
0.1,1,T2cor,0001,1,Cerebral infarction,0,339,12412,0.8126620091591295,0.1632424208248242
0.1,1,T2cor,0001,1,Cerebral hemorrhage,1,92,12412,0.7136910643704122,0.037423271558076024
0.1,1,T2cor,0001,1,Metastatic malignant neoplasm to brain,2,50,12412,0.7666898560103544,0.03693091996381393
0.1,1,T2cor,0001,1,Intracranial meningioma,3,148,12412,0.6589176627704024,0.021686319087741875
0.1,1,T2cor,0001,1,Demyelinating disease of central nervous system,4,294,12412,0.7722935353378849,0.16341765363006044
0.1,1,T2cor,0001,1,Herniation of nucleus pulposus,5,29,12412,0.5244704224646136,0.003598660312185681
0.1,1,T2cor,0001,1,Spinal cord compression,6,22,12412,0.5964120625137574,0.004365949500459161
0.1,1,T2cor,0001,1,Lacunar infarct,7,189,12412,0.835315025407474,0.10905759522030578
0.1,1,T2cor,0001,1,Silent micro-hemorrhage of brain,8,78,12412,0.8057776502725424,0.06675916551420176
0.1,1,T2cor,0001,1,Cavernous hemangioma,9,67,12412,0.585144750125436,0.008809613163716671
0.1,1,T2cor,0001,1,Subdural intracranial hemorrhage,10,26,12412,0.7708020221341714,0.10515191878144299
0.1,1,T2cor,0001,1,Gliosis,11,3854,12412,0.7910154381113009,0.6332684017667729
0.1,1,T2cor,0001,1,Cerebral atrophy,12,2012,12412,0.9461326273130448,0.8130455428213123
0.1,1,T2cor,0001,1,Encephalomalacia,13,248,12412,0.7800364109853506,0.11726852491574176
0.1,1,T2cor,0001,1,Arachnoid cyst,14,572,12412,0.68195816008316,0.11915459369730913
0.1,1,T2cor,0001,1,Empty sella syndrome,15,670,12412,0.7585935930973645,0.16550263602200718
0.1,1,T2cor,0001,1,Intracranial aneurysm,16,32,12412,0.4752423263327949,0.002609967554071762
0.1,1,T2cor,0001,1,Chiari malformation,17,62,12412,0.8011035653650255,0.02860266634244968
0.1,1,T2cor,0001,1,Cyst of pineal gland,19,244,12412,0.7100430044944548,0.04937467142189739
0.1,1,T2cor,0001,1,Rathke's pouch cyst,21,47,12412,0.6288769777425988,0.007441374308796572
0.1,1,T2cor,0001,1,Cerebral edema,22,187,12412,0.8223754688713187,0.27358173090013027
0.1,1,T2cor,0001,1,Spinal stenosis,23,26,12412,0.7164276664720715,0.005630425285199326
0.1,1,T2cor,0001,1,Mastoiditis,24,281,12412,0.7188439018766366,0.07137820066006732
0.1,1,T2cor,0001,1,Chronic mastoiditis,25,360,12412,0.7407023269535715,0.08400581152898759
0.1,1,T2cor,0001,1,Ventriculomegaly,26,1204,12412,0.9142540049110626,0.6218433541491069
0.1,1,T2cor,0001,1,Cerebellar degeneration,27,318,12412,0.8426696589503816,0.1811029776319036
0.1,1,T2cor,0001,1,Mega cisterna magna,28,225,12412,0.8120175414603904,0.11740973883011141
0.1,1,T2cor,0001,1,Structure of cave of septum pellucidum,29,238,12412,0.6723444922572281,0.05433334612675837
0.1,1,T2cor,0001,1,Hyperostosis of skull,30,55,12412,0.8870423094749387,0.13390895672110628
0.1,1,T2cor,0001,1,Choroid plexus cyst,32,57,12412,0.5606878385766114,0.007033993934286932
0.1,1,T2cor,0001,1,Lipoma of brain,34,34,12412,0.5505664699229182,0.0030545926976442077
0.1,1,T2cor,0001,1,Glioma,35,35,12412,0.8770115075197082,0.11257013227261879
0.1,1,T2cor,0001,1,Pituitary adenoma,36,57,12412,0.6385056124731091,0.007878471791864752
0.1,1,FLAIRax,0010,1,Cerebral infarction,0,339,12412,0.8534825143112925,0.1643796867886109
0.1,1,FLAIRax,0010,1,Cerebral hemorrhage,1,92,12412,0.7270459839073968,0.06327616416305881
0.1,1,FLAIRax,0010,1,Metastatic malignant neoplasm to brain,2,50,12412,0.8555023458987219,0.06892644310122527
0.1,1,FLAIRax,0010,1,Intracranial meningioma,3,148,12412,0.6534352356270164,0.024524589231137112
0.1,1,FLAIRax,0010,1,Demyelinating disease of central nervous system,4,294,12412,0.8171102076744214,0.2668417143083178
0.1,1,FLAIRax,0010,1,Herniation of nucleus pulposus,5,29,12412,0.6712651103988504,0.006847595572184012
0.1,1,FLAIRax,0010,1,Spinal cord compression,6,22,12412,0.5670555433267297,0.00909473491164942
0.1,1,FLAIRax,0010,1,Lacunar infarct,7,189,12412,0.8598548057764289,0.11050238426288106
0.1,1,FLAIRax,0010,1,Silent micro-hemorrhage of brain,8,78,12412,0.8056019840923359,0.07532572473686809
0.1,1,FLAIRax,0010,1,Cavernous hemangioma,9,67,12412,0.543375467740278,0.006887583534046184
0.1,1,FLAIRax,0010,1,Subdural intracranial hemorrhage,10,26,12412,0.7895732154169098,0.16125385239549067
0.1,1,FLAIRax,0010,1,Gliosis,11,3854,12412,0.803105443814926,0.6568778695687616
0.1,1,FLAIRax,0010,1,Cerebral atrophy,12,2012,12412,0.9472231514757609,0.8128697521580739
0.1,1,FLAIRax,0010,1,Encephalomalacia,13,248,12412,0.8170387765060304,0.16110703010771402
0.1,1,FLAIRax,0010,1,Arachnoid cyst,14,572,12412,0.6901917761292762,0.1376253977459898
0.1,1,FLAIRax,0010,1,Empty sella syndrome,15,670,12412,0.763625536090625,0.16232784648653317
0.1,1,FLAIRax,0010,1,Intracranial aneurysm,16,32,12412,0.6184168012924072,0.003535554742424639
0.1,1,FLAIRax,0010,1,Chiari malformation,17,62,12412,0.8583805668016194,0.03145924783995104
0.1,1,FLAIRax,0010,1,Cyst of pineal gland,19,244,12412,0.6952282121339498,0.046968620303502684
0.1,1,FLAIRax,0010,1,Rathke's pouch cyst,21,47,12412,0.7176157823644294,0.010185247603720657
0.1,1,FLAIRax,0010,1,Cerebral edema,22,187,12412,0.83059829620638,0.34164788747177605
0.1,1,FLAIRax,0010,1,Spinal stenosis,23,26,12412,0.6965711907985442,0.009686058854817377
0.1,1,FLAIRax,0010,1,Mastoiditis,24,281,12412,0.7014231648513221,0.06407027828464186
0.1,1,FLAIRax,0010,1,Chronic mastoiditis,25,360,12412,0.7555948528598296,0.09404517599926238
0.1,1,FLAIRax,0010,1,Ventriculomegaly,26,1204,12412,0.9154094073763164,0.6259685805067202
0.1,1,FLAIRax,0010,1,Cerebellar degeneration,27,318,12412,0.838765623163625,0.18664557019876832
0.1,1,FLAIRax,0010,1,Mega cisterna magna,28,225,12412,0.792985603967798,0.11039988065344675
0.1,1,FLAIRax,0010,1,Structure of cave of septum pellucidum,29,238,12412,0.704781715544769,0.070358958923306
0.1,1,FLAIRax,0010,1,Hyperostosis of skull,30,55,12412,0.8980335032774945,0.06204606128401013
