finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Schwannoma,24,0.6131723414754503,0.011601839127460586,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cyst of pineal gland,55,0.596793846363296,0.03613075717736008,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral edema,167,0.8386018116170939,0.3181588575942292,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Mastoiditis,83,0.7396623953247723,0.07812602538543517,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Ventriculomegaly,248,0.8906961909969018,0.4884478396910515,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebellar degeneration,47,0.7819049661274055,0.05730301739970038,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Foraminal Spinal Stenosis,39,0.5017081293597855,0.014178684886059511,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Glioma,30,0.8066271018793274,0.0978626095827932,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral infarction,108,0.8007243301360949,0.1516663529483537,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral hemorrhage,87,0.8346639488137705,0.2279387903493989,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Metastatic malignant neoplasm to brain,107,0.7924869662031238,0.12335627588259256,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Intracranial meningioma,71,0.7575342829102676,0.0678246974640349,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Demyelinating disease of central nervous system,107,0.6470258677600425,0.061711360170910765,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Herniation of nucleus pulposus,82,0.5533698018523301,0.036771086033334614,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Spinal cord compression,32,0.6026354862657758,0.016550044545586454,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Lacunar infarct,49,0.8454255067734976,0.09403639283699868,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Silent micro-hemorrhage of brain,71,0.8099307710670804,0.14103622420569087,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cavernous hemangioma,29,0.5696623323488422,0.015482586283036044,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Gliosis,994,0.7254055510894466,0.5967672591462639,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral atrophy,245,0.8814401697801247,0.49566786240509936,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Encephalomalacia,69,0.7798923270769583,0.12666548333646022,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Arachnoid cyst,70,0.6665555077452668,0.06034740937303829,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Empty sella syndrome,82,0.6619497435518984,0.05277576630221589,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Intracranial aneurysm,24,0.8271804835924007,0.037400248758227804,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Schwannoma,24,0.5984918578830496,0.01130162983067852,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cyst of pineal gland,55,0.6091147340117764,0.03174538073205406,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral edema,167,0.8497261046488501,0.34165023967129937,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Mastoiditis,83,0.7366537660289283,0.0770552031306445,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Ventriculomegaly,248,0.8911599494910046,0.48367458337707403,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebellar degeneration,47,0.7890686426341998,0.05997985681865921,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Foraminal Spinal Stenosis,39,0.4866928134512801,0.013709674963837553,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Glioma,30,0.7929648862512364,0.10082034364299719,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral infarction,108,0.8078827490592195,0.14638751021285448,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral hemorrhage,87,0.8337318646474414,0.22470614635790379,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Metastatic malignant neoplasm to brain,107,0.7888435694582722,0.12603907808490777,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Intracranial meningioma,71,0.7493806530330761,0.06408898840770304,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Demyelinating disease of central nervous system,107,0.6351857204540509,0.05776575830322504,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Herniation of nucleus pulposus,82,0.5528716652522048,0.03620772762563933,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Spinal cord compression,32,0.6105929844097996,0.016713826296731887,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Lacunar infarct,49,0.842932615705976,0.08573704928679349,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Silent micro-hemorrhage of brain,71,0.7926580196811756,0.1191813429764999,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cavernous hemangioma,29,0.5494738726298697,0.014632363605212502,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Gliosis,994,0.7251923782882049,0.5920539302207677,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral atrophy,245,0.8814500407176171,0.5070336643812036,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Encephalomalacia,69,0.7657104831099693,0.11501855798442653,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Arachnoid cyst,70,0.6607949655765921,0.06370103595357174,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Empty sella syndrome,82,0.669175030441681,0.0559457799047053,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Intracranial aneurysm,24,0.8079354798914384,0.03252661048348025,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Schwannoma,24,0.5638415988156921,0.01031253552521669,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cyst of pineal gland,55,0.5889792723188455,0.02990577373553175,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral edema,167,0.8388545300957286,0.3477605594050725,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Mastoiditis,83,0.7446220751336788,0.07906915724834172,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Ventriculomegaly,248,0.8905936759613632,0.49208702049081876,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebellar degeneration,47,0.7870037247941039,0.06020232806885252,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Foraminal Spinal Stenosis,39,0.5089748361054651,0.014494127664659809,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Glioma,30,0.7923219584569733,0.08685309297776841,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral infarction,108,0.804073649661885,0.15033931879795567,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebral hemorrhage,87,0.8385229514837125,0.24254480911501525,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Metastatic malignant neoplasm to brain,107,0.7889934447406266,0.12201662890224096,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Intracranial meningioma,71,0.7547810402907084,0.06690776074445812,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Demyelinating disease of central nervous system,107,0.6442067850681398,0.05975835998195538,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Herniation of nucleus pulposus,82,0.5525580236891628,0.03704947352090566,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Spinal cord compression,32,0.6061734409799554,0.016851888692704278,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Lacunar infarct,49,0.8461954823019981,0.0940353847194561,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Silent micro-hemorrhage of brain,71,0.8060634996419191,0.13902841071103605,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cavernous hemangioma,29,0.5738048661987137,0.0161936687569538,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Gliosis,994,0.7257337326499412,0.5940351939798354,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebral atrophy,245,0.8822462963419951,0.5066538872346874,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Encephalomalacia,69,0.7745086809248745,0.12633931995163095,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Arachnoid cyst,70,0.6670772375215146,0.06917659682562663,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Empty sella syndrome,82,0.6681072654145604,0.05538673012176946,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Intracranial aneurysm,24,0.8166790032075006,0.03528434950350652,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Schwannoma,24,0.5937731310140637,0.011104209801981223,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cyst of pineal gland,55,0.597195466457915,0.03334272112057328,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebral edema,167,0.8440914185696603,0.33534174467439765,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Mastoiditis,83,0.7424795663926991,0.07792898332651725,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Ventriculomegaly,248,0.8930068473534848,0.49444635170457524,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebellar degeneration,47,0.7860268598159047,0.06046590856341099,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Foraminal Spinal Stenosis,39,0.4965407994808814,0.014029649816136216,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Glioma,30,0.8016815034619189,0.09344473768657119,finding,1,field,3.0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebral infarction,108,0.8032920238802592,0.14759859459975022,finding,1,field,3.0,budget,allinputs,1
Cerebral hemorrhage,87,0.8265539454600096,0.20070075580275173,finding,1,field,3.0,budget,allinputs,1
Metastatic malignant neoplasm to brain,107,0.7396737714687422,0.12386894746979905,finding,1,field,3.0,budget,allinputs,1
Intracranial meningioma,71,0.7203522452985333,0.05641019423964341,finding,1,field,3.0,budget,allinputs,1
Demyelinating disease of central nervous system,107,0.650615737618339,0.0654419330811844,finding,1,field,3.0,budget,allinputs,1
Herniation of nucleus pulposus,82,0.5757352127227778,0.05110058608894903,finding,1,field,3.0,budget,allinputs,1
Spinal cord compression,32,0.5295100222717148,0.012920191850207827,finding,1,field,3.0,budget,allinputs,1
Lacunar infarct,49,0.8171803648616712,0.07721198239620716,finding,1,field,3.0,budget,allinputs,1
Silent micro-hemorrhage of brain,71,0.7711307392376859,0.08816495008308436,finding,1,field,3.0,budget,allinputs,1
Cavernous hemangioma,29,0.6324396200120185,0.019740359628346943,finding,1,field,3.0,budget,allinputs,1
Gliosis,994,0.7280623695986542,0.5941918624184062,finding,1,field,3.0,budget,allinputs,1
Cerebral atrophy,245,0.8797884329064152,0.49384499820781674,finding,1,field,3.0,budget,allinputs,1
Encephalomalacia,69,0.7641504802736006,0.11108504737333931,finding,1,field,3.0,budget,allinputs,1
Arachnoid cyst,70,0.6600715361445784,0.06505793070208794,finding,1,field,3.0,budget,allinputs,1
Empty sella syndrome,82,0.6344092468912587,0.04498290592679577,finding,1,field,3.0,budget,allinputs,1
Intracranial aneurysm,24,0.8039569454724895,0.04699189799688466,finding,1,field,3.0,budget,allinputs,1
Schwannoma,24,0.4931377991611152,0.008961504696120962,finding,1,field,3.0,budget,allinputs,1
Cyst of pineal gland,55,0.6050100405023655,0.026993677295887416,finding,1,field,3.0,budget,allinputs,1
Cerebral edema,167,0.8250883929678743,0.3400206144569776,finding,1,field,3.0,budget,allinputs,1
Mastoiditis,83,0.74007722148526,0.07903231229842339,finding,1,field,3.0,budget,allinputs,1
Ventriculomegaly,248,0.8818685073810826,0.4648298776194651,finding,1,field,3.0,budget,allinputs,1
Cerebellar degeneration,47,0.7838745800671892,0.06386897312258591,finding,1,field,3.0,budget,allinputs,1
Foraminal Spinal Stenosis,39,0.49090110980695273,0.01594737682095605,finding,1,field,3.0,budget,allinputs,1
Glioma,30,0.7936572700296736,0.09249042702385152,finding,1,field,3.0,budget,allinputs,1
Cerebral infarction,108,0.8074548001018589,0.14059640179404054,finding,1,field,3.0,budget,allinputs,2
Cerebral hemorrhage,87,0.8368547821579926,0.22721097842459054,finding,1,field,3.0,budget,allinputs,2
Metastatic malignant neoplasm to brain,107,0.7697273340398882,0.12389485018551821,finding,1,field,3.0,budget,allinputs,2
Intracranial meningioma,71,0.7269197103525106,0.05563964955830989,finding,1,field,3.0,budget,allinputs,2
Demyelinating disease of central nervous system,107,0.6367843901324969,0.05986309280969074,finding,1,field,3.0,budget,allinputs,2
Herniation of nucleus pulposus,82,0.5593889524371795,0.03701715335414073,finding,1,field,3.0,budget,allinputs,2
Spinal cord compression,32,0.610650983667409,0.01607311771608913,finding,1,field,3.0,budget,allinputs,2
Lacunar infarct,49,0.832678981192776,0.07788274740242798,finding,1,field,3.0,budget,allinputs,2
Silent micro-hemorrhage of brain,71,0.8095435134346569,0.14549928899729178,finding,1,field,3.0,budget,allinputs,2
Cavernous hemangioma,29,0.6070474217841024,0.015292347299736293,finding,1,field,3.0,budget,allinputs,2
Gliosis,994,0.7280507525522651,0.5956897116092508,finding,1,field,3.0,budget,allinputs,2
Cerebral atrophy,245,0.8771002475960155,0.4932716543421456,finding,1,field,3.0,budget,allinputs,2
Encephalomalacia,69,0.7557286467793578,0.11314618415858484,finding,1,field,3.0,budget,allinputs,2
Arachnoid cyst,70,0.6734025387263339,0.06893603179870286,finding,1,field,3.0,budget,allinputs,2
Empty sella syndrome,82,0.6577524814582488,0.05097547671081472,finding,1,field,3.0,budget,allinputs,2
Intracranial aneurysm,24,0.8342277325437948,0.04466312911992294,finding,1,field,3.0,budget,allinputs,2
Schwannoma,24,0.5824543547989144,0.010982875189860315,finding,1,field,3.0,budget,allinputs,2
Cyst of pineal gland,55,0.5859637180490793,0.027657421400924913,finding,1,field,3.0,budget,allinputs,2
Cerebral edema,167,0.8116334739664868,0.33227600399820373,finding,1,field,3.0,budget,allinputs,2
Mastoiditis,83,0.7388464185915057,0.07750816570912941,finding,1,field,3.0,budget,allinputs,2
Ventriculomegaly,248,0.8870984014163347,0.4845087210776495,finding,1,field,3.0,budget,allinputs,2
Cerebellar degeneration,47,0.7783151858823155,0.05569058370781844,finding,1,field,3.0,budget,allinputs,2
Foraminal Spinal Stenosis,39,0.5006918401038237,0.014564287623006636,finding,1,field,3.0,budget,allinputs,2
Glioma,30,0.8077645895153314,0.09349756098451353,finding,1,field,3.0,budget,allinputs,2
Cerebral infarction,108,0.8054883569589453,0.14679552771321566,finding,1,field,3.0,budget,allinputs,3
Cerebral hemorrhage,87,0.8429176847726194,0.2402352580528718,finding,1,field,3.0,budget,allinputs,3
Metastatic malignant neoplasm to brain,107,0.7756331338564694,0.11983895913726426,finding,1,field,3.0,budget,allinputs,3
Intracranial meningioma,71,0.7480332086682051,0.07164795663972955,finding,1,field,3.0,budget,allinputs,3
Demyelinating disease of central nervous system,107,0.625811378388698,0.05768382882633369,finding,1,field,3.0,budget,allinputs,3
Herniation of nucleus pulposus,82,0.5539463488432161,0.03573861813024087,finding,1,field,3.0,budget,allinputs,3
Spinal cord compression,32,0.6145601336302895,0.017093070677813026,finding,1,field,3.0,budget,allinputs,3
Lacunar infarct,49,0.8376571398077348,0.0824773241238037,finding,1,field,3.0,budget,allinputs,3
Silent micro-hemorrhage of brain,71,0.814795363518209,0.14801237683086851,finding,1,field,3.0,budget,allinputs,3
Cavernous hemangioma,29,0.5928554076688018,0.01611984566452678,finding,1,field,3.0,budget,allinputs,3
Gliosis,994,0.7265300811799201,0.5922708545576358,finding,1,field,3.0,budget,allinputs,3
Cerebral atrophy,245,0.8793557568130034,0.5128248857451362,finding,1,field,3.0,budget,allinputs,3
Encephalomalacia,69,0.7714868572488314,0.1272116540869728,finding,1,field,3.0,budget,allinputs,3
Arachnoid cyst,70,0.6584391135972462,0.057187519284671855,finding,1,field,3.0,budget,allinputs,3
Empty sella syndrome,82,0.6531078188996715,0.05360079450596553,finding,1,field,3.0,budget,allinputs,3
Intracranial aneurysm,24,0.8204879101899828,0.03710530713324634,finding,1,field,3.0,budget,allinputs,3
Schwannoma,24,0.5594621268196398,0.010466378932615053,finding,1,field,3.0,budget,allinputs,3
Cyst of pineal gland,55,0.586065824852796,0.03051502239040506,finding,1,field,3.0,budget,allinputs,3
Cerebral edema,167,0.8299649236111598,0.3183235511545891,finding,1,field,3.0,budget,allinputs,3
Mastoiditis,83,0.7316986447492582,0.07585440382637557,finding,1,field,3.0,budget,allinputs,3
Ventriculomegaly,248,0.8915586190736547,0.49786604837588233,finding,1,field,3.0,budget,allinputs,3
Cerebellar degeneration,47,0.7766394256351608,0.05848266005986074,finding,1,field,3.0,budget,allinputs,3
Foraminal Spinal Stenosis,39,0.4974282633382001,0.01442612275859297,finding,1,field,3.0,budget,allinputs,3
Glioma,30,0.8159000989119684,0.09289902958014895,finding,1,field,3.0,budget,allinputs,3
Cerebral infarction,108,0.807808476926124,0.14661549867955345,finding,1,field,3.0,budget,allinputs,4
Cerebral hemorrhage,87,0.8410840051743739,0.23806332390441456,finding,1,field,3.0,budget,allinputs,4
Metastatic malignant neoplasm to brain,107,0.7789232531500573,0.1205319822325832,finding,1,field,3.0,budget,allinputs,4
Intracranial meningioma,71,0.755348664491658,0.06792054021593841,finding,1,field,3.0,budget,allinputs,4
Demyelinating disease of central nervous system,107,0.6471650376650858,0.06170667957238132,finding,1,field,3.0,budget,allinputs,4
Herniation of nucleus pulposus,82,0.5526548835836316,0.03619372826159226,finding,1,field,3.0,budget,allinputs,4
Spinal cord compression,32,0.6106277839643652,0.016715401918130875,finding,1,field,3.0,budget,allinputs,4
Lacunar infarct,49,0.843161321308501,0.08615039934987406,finding,1,field,3.0,budget,allinputs,4
Silent micro-hemorrhage of brain,71,0.8087955226651814,0.14371048228404823,finding,1,field,3.0,budget,allinputs,4
Cavernous hemangioma,29,0.5757227059440246,0.015825506666027864,finding,1,field,3.0,budget,allinputs,4
Gliosis,994,0.725902760674904,0.593225033109823,finding,1,field,3.0,budget,allinputs,4
Cerebral atrophy,245,0.8813941054051608,0.5039345614277786,finding,1,field,3.0,budget,allinputs,4
Encephalomalacia,69,0.7745250445909901,0.12992633439444973,finding,1,field,3.0,budget,allinputs,4
Arachnoid cyst,70,0.660552925989673,0.06390833130970822,finding,1,field,3.0,budget,allinputs,4
Empty sella syndrome,82,0.6619681930556067,0.052764821668273426,finding,1,field,3.0,budget,allinputs,4
Intracranial aneurysm,24,0.8213360473723168,0.03732261280808787,finding,1,field,3.0,budget,allinputs,4
Schwannoma,24,0.5638415988156921,0.01031253552521669,finding,1,field,3.0,budget,allinputs,4
Cyst of pineal gland,55,0.5968074606037916,0.036229091572006,finding,1,field,3.0,budget,allinputs,4
Cerebral edema,167,0.8355925897326099,0.3279699553733977,finding,1,field,3.0,budget,allinputs,4
Mastoiditis,83,0.7396760709124808,0.07812133490134483,finding,1,field,3.0,budget,allinputs,4
Ventriculomegaly,248,0.8903186753104739,0.492368028912681,finding,1,field,3.0,budget,allinputs,4
Cerebellar degeneration,47,0.7871387386528793,0.06051467444053407,finding,1,field,3.0,budget,allinputs,4
Foraminal Spinal Stenosis,39,0.48624431021155995,0.01368565079579918,finding,1,field,3.0,budget,allinputs,4
Glioma,30,0.8089268051434224,0.0904283644753967,finding,1,field,3.0,budget,allinputs,4
Cerebral infarction,108,0.8037376566788332,0.15042752760968833,finding,1,field,3.0,budget,allinputs,5
Cerebral hemorrhage,87,0.838183219871686,0.2421477671844679,finding,1,field,3.0,budget,allinputs,5
Metastatic malignant neoplasm to brain,107,0.7893788383238235,0.12236156092812034,finding,1,field,3.0,budget,allinputs,5
Intracranial meningioma,71,0.7548446990796001,0.06693720050795904,finding,1,field,3.0,budget,allinputs,5
Demyelinating disease of central nervous system,107,0.6442281958227618,0.05975614748912106,finding,1,field,3.0,budget,allinputs,5
Herniation of nucleus pulposus,82,0.5521705841112875,0.036926711158943505,finding,1,field,3.0,budget,allinputs,5
Spinal cord compression,32,0.606219840386043,0.016859320840198415,finding,1,field,3.0,budget,allinputs,5
Lacunar infarct,49,0.846332705663513,0.09439720331600983,finding,1,field,3.0,budget,allinputs,5
Silent micro-hemorrhage of brain,71,0.8059467918622847,0.13937102817129032,finding,1,field,3.0,budget,allinputs,5
Cavernous hemangioma,29,0.5733701558564434,0.0161876610697052,finding,1,field,3.0,budget,allinputs,5
Gliosis,994,0.7252789252838043,0.593686842791516,finding,1,field,3.0,budget,allinputs,5
Cerebral atrophy,245,0.8819337166547392,0.5048340772902803,finding,1,field,3.0,budget,allinputs,5
Encephalomalacia,69,0.7747050449182635,0.12675947289802475,finding,1,field,3.0,budget,allinputs,5
Arachnoid cyst,70,0.6670180722891565,0.06939824484570978,finding,1,field,3.0,budget,allinputs,5
Empty sella syndrome,82,0.6682502490683,0.055471406487180505,finding,1,field,3.0,budget,allinputs,5
Intracranial aneurysm,24,0.8164322723908216,0.03525033564318907,finding,1,field,3.0,budget,allinputs,5
Schwannoma,24,0.5937731310140637,0.011104209801981223,finding,1,field,3.0,budget,allinputs,5
Cyst of pineal gland,55,0.5974201014260917,0.03345033251333196,finding,1,field,3.0,budget,allinputs,5
Cerebral edema,167,0.8440867385978337,0.33545683166543494,finding,1,field,3.0,budget,allinputs,5
Mastoiditis,83,0.7424932419804073,0.0779340150097518,finding,1,field,3.0,budget,allinputs,5
Ventriculomegaly,248,0.8928490067432112,0.49247530162676,finding,1,field,3.0,budget,allinputs,5
Cerebellar degeneration,47,0.7860586277826753,0.06050775717373243,finding,1,field,3.0,budget,allinputs,5
Foraminal Spinal Stenosis,39,0.496388117526934,0.014032722951173691,finding,1,field,3.0,budget,allinputs,5
Glioma,30,0.8015207715133531,0.09332392076657911,finding,1,field,3.0,budget,allinputs,5
Cerebral infarction,108,0.7500282941459412,0.12750083943759694,label_id,1,field,3.0,availability,SWIax,1
Cerebral hemorrhage,87,0.8264581237232842,0.20021457145773797,label_id,1,field,3.0,availability,SWIax,1
Metastatic malignant neoplasm to brain,107,0.735191786834527,0.09783676632956026,label_id,1,field,3.0,availability,SWIax,1
Intracranial meningioma,71,0.7421076364022174,0.06046319331457963,label_id,1,field,3.0,availability,SWIax,1
Demyelinating disease of central nervous system,107,0.6504551569586737,0.06541588621397912,label_id,1,field,3.0,availability,SWIax,1
Herniation of nucleus pulposus,82,0.5466403453747094,0.03592843130346984,label_id,1,field,3.0,availability,SWIax,1
Spinal cord compression,32,0.5553544914625093,0.017315060883046664,label_id,1,field,3.0,availability,SWIax,1
Lacunar infarct,49,0.8029548763846218,0.11158975105770413,label_id,1,field,3.0,availability,SWIax,1
Silent micro-hemorrhage of brain,71,0.8162701254608631,0.17346965970694278,label_id,1,field,3.0,availability,SWIax,1
Cavernous hemangioma,29,0.6330149719356117,0.019781223474077552,label_id,1,field,3.0,availability,SWIax,1
Gliosis,994,0.6873016389329046,0.5545051808655267,label_id,1,field,3.0,availability,SWIax,1
Cerebral atrophy,245,0.8404190212965476,0.36192097781785654,label_id,1,field,3.0,availability,SWIax,1
Encephalomalacia,69,0.7774595953810826,0.10782108505502709,label_id,1,field,3.0,availability,SWIax,1
Arachnoid cyst,70,0.6608702667814114,0.061047776871993656,label_id,1,field,3.0,availability,SWIax,1
Empty sella syndrome,82,0.6350826537766134,0.045144760287071976,label_id,1,field,3.0,availability,SWIax,1
Intracranial aneurysm,24,0.8028158154453491,0.046777915548597636,label_id,1,field,3.0,availability,SWIax,1
Schwannoma,24,0.6672218110041944,0.01572412973032605,label_id,1,field,3.0,availability,SWIax,1
Cyst of pineal gland,55,0.6110139205609068,0.03827681360733482,label_id,1,field,3.0,availability,SWIax,1
Cerebral edema,167,0.8027859872283569,0.22817023453543075,label_id,1,field,3.0,availability,SWIax,1
Mastoiditis,83,0.6797678796912964,0.06225298574376879,label_id,1,field,3.0,availability,SWIax,1
Ventriculomegaly,248,0.8556669660756593,0.39210693695804083,label_id,1,field,3.0,availability,SWIax,1
Cerebellar degeneration,47,0.7367070914043824,0.04858531175317216,label_id,1,field,3.0,availability,SWIax,1
Foraminal Spinal Stenosis,39,0.4436937581708702,0.013032096946207425,label_id,1,field,3.0,availability,SWIax,1
Glioma,30,0.7935336300692384,0.09232506495158259,label_id,1,field,3.0,availability,SWIax,1
Cerebral infarction,108,0.7935694479812127,0.13354109045052176,label_id,1,field,3.0,availability,FLAIRsag,1
Cerebral hemorrhage,87,0.8160723541222946,0.19605141895573477,label_id,1,field,3.0,availability,FLAIRsag,1
Metastatic malignant neoplasm to brain,107,0.7393633155267224,0.123865018118344,label_id,1,field,3.0,availability,FLAIRsag,1
Intracranial meningioma,71,0.7037426062969152,0.05210785251507897,label_id,1,field,3.0,availability,FLAIRsag,1
Demyelinating disease of central nervous system,107,0.6139747995418098,0.052480335235837894,label_id,1,field,3.0,availability,FLAIRsag,1
Herniation of nucleus pulposus,82,0.5258339175676174,0.034834311721702024,label_id,1,field,3.0,availability,FLAIRsag,1
Spinal cord compression,32,0.5959539717891611,0.01695758688159471,label_id,1,field,3.0,availability,FLAIRsag,1
Lacunar infarct,49,0.8277618107384904,0.0861067270828236,label_id,1,field,3.0,availability,FLAIRsag,1
Silent micro-hemorrhage of brain,71,0.7667595024004669,0.11618173153890402,label_id,1,field,3.0,availability,FLAIRsag,1
Cavernous hemangioma,29,0.5586411466124558,0.014962860395958039,label_id,1,field,3.0,availability,FLAIRsag,1
Gliosis,994,0.7034319078442945,0.5645966986599363,label_id,1,field,3.0,availability,FLAIRsag,1
Cerebral atrophy,245,0.8662191841670164,0.486985534979197,label_id,1,field,3.0,availability,FLAIRsag,1
Encephalomalacia,69,0.7357158831197874,0.10515389913612312,label_id,1,field,3.0,availability,FLAIRsag,1
Arachnoid cyst,70,0.641915877796902,0.07080349577086004,label_id,1,field,3.0,availability,FLAIRsag,1
