finding,pair,context,synergy,ci_lo,ci_hi,sig_pos,sig_neg
Cavernous hemangioma,T1ax|T2ax,FLAIRax+T2cor,-0.020830734046521172,-0.06040708533878463,0.0170675309675474,False,False
Cavernous hemangioma,T1ax|FLAIRax,T2ax,0.02957652864612956,-0.004398674580015407,0.06020143074003037,False,False
Cavernous hemangioma,T1ax|FLAIRax,T2cor,0.08848754917233709,0.02749720452673974,0.15326747444855604,True,False
Cavernous hemangioma,T1ax|FLAIRax,T2ax+T2cor,0.030764184325198347,0.001017078532640195,0.06489831318377427,True,False
Cavernous hemangioma,T1ax|T2cor,T2ax,0.0012957920048251063,-0.05583028980678643,0.0601395162715187,False,False
Cavernous hemangioma,T1ax|T2cor,FLAIRax,-0.030649313761304788,-0.08090805414012578,0.017070828290370196,False,False
Cavernous hemangioma,T1ax|T2cor,T2ax+FLAIRax,0.0024834476838938905,-0.03225896879556251,0.03781355723212531,False,False
Cavernous hemangioma,T2ax|FLAIRax,T1ax,-0.03525298967435329,-0.06923669861740858,-0.0028341802349380074,False,True
Cavernous hemangioma,T2ax|FLAIRax,T2cor,0.024030274904472022,-0.02859225285228363,0.06633891402499198,False,False
Cavernous hemangioma,T2ax|FLAIRax,T1ax+T2cor,-0.033693089942666725,-0.06158179508355916,-0.008364383851962915,False,True
Cavernous hemangioma,T2ax|T2cor,T1ax,0.0331200260486638,-0.012377100118770471,0.07478817391322866,False,False
Cavernous hemangioma,T2ax|T2cor,FLAIRax,0.0015471643351516967,-0.057670442273909,0.056616351281802604,False,False
Cavernous hemangioma,T2ax|T2cor,T1ax+FLAIRax,0.034679925780350375,0.00828884621717064,0.05972926956274277,True,False
Cavernous hemangioma,FLAIRax|T2cor,T1ax,0.0011724230576111146,-0.043528332213755266,0.043604984236482965,False,False
Cavernous hemangioma,FLAIRax|T2cor,T2ax,0.0015446671102289009,-0.03656176772000836,0.046234410754832436,False,False
Cavernous hemangioma,FLAIRax|T2cor,T1ax+T2ax,0.0027323227892976825,-0.022630765672606832,0.0264991489971762,False,False
Subdural intracranial hemorrhage,T1ax|T2ax,FLAIRax,0.01713407698231498,-0.014751733564677643,0.0524955601158003,False,False
Subdural intracranial hemorrhage,T1ax|T2ax,T2cor,0.02879198200086081,-0.024260730843107686,0.07893207591069748,False,False
Subdural intracranial hemorrhage,T1ax|T2ax,FLAIRax+T2cor,0.022495766713777718,-0.004203965191644071,0.05034085430986747,False,False
Subdural intracranial hemorrhage,T1ax|FLAIRax,T2ax,-0.09543365779094862,-0.1593002388491003,-0.04699145865783014,False,True
Subdural intracranial hemorrhage,T1ax|FLAIRax,T2cor,-0.03141128358811436,-0.08159983898796988,0.01148302946886234,False,False
Subdural intracranial hemorrhage,T1ax|FLAIRax,T2ax+T2cor,-0.03770749887519744,-0.07287473836534457,-0.0012147427704293488,False,True
Subdural intracranial hemorrhage,T1ax|T2cor,T2ax,-0.041592427803685314,-0.08537723279126758,0.006209556756826267,False,False
Subdural intracranial hemorrhage,T1ax|T2cor,FLAIRax,0.01077204138060312,-0.020419751742408388,0.047884733935106574,False,False
Subdural intracranial hemorrhage,T1ax|T2cor,T2ax+FLAIRax,0.01613373111206586,-0.0088148787308602,0.045339711083109566,False,False
Subdural intracranial hemorrhage,T2ax|FLAIRax,T1ax,0.0699577285190428,0.029725711659154934,0.11361872130179862,True,False
Subdural intracranial hemorrhage,T2ax|FLAIRax,T2cor,0.0033939687455781103,-0.08050002666221881,0.07046874716990172,False,False
Subdural intracranial hemorrhage,T2ax|FLAIRax,T1ax+T2cor,-0.002902246541504981,-0.040958752276338585,0.0371236655572371,False,False
Subdural intracranial hemorrhage,T2ax|T2cor,T1ax,0.07097286184637258,0.02811078128306481,0.11483426171899971,True,False
Subdural intracranial hemorrhage,T2ax|T2cor,FLAIRax,-0.007248802945637952,-0.051824270993531985,0.026152607454994797,False,False
Subdural intracranial hemorrhage,T2ax|T2cor,T1ax+FLAIRax,-0.0018871132141752142,-0.02940738030389781,0.023502637124096653,False,False
