finding,n_pos,auroc,auprc,method,seed,axis,subset,k,budget
Ventriculomegaly,64,0.9000039160401002,0.4434529106251397,label_id,1,availability,T1ax+FLAIRax,2,-1
Cerebellar degeneration,39,0.859644203508116,0.3262884388231972,label_id,1,availability,T1ax+FLAIRax,2,-1
Mega cisterna magna,22,0.6631493506493505,0.048641754760731834,label_id,1,availability,T1ax+FLAIRax,2,-1
Cerebral infarction,26,0.8547110783952889,0.32223090831245493,label_id,1,availability,T1ax+T2ax,2,-1
Cerebral hemorrhage,20,0.8548693586698337,0.15412835764530705,label_id,1,availability,T1ax+T2ax,2,-1
Gliosis,284,0.731273453872021,0.5814933802084924,label_id,1,availability,T1ax+T2ax,2,-1
Cerebral atrophy,102,0.9256062951496389,0.6801402724711465,label_id,1,availability,T1ax+T2ax,2,-1
Arachnoid cyst,43,0.7033818894284011,0.0940002814107943,label_id,1,availability,T1ax+T2ax,2,-1
Empty sella syndrome,45,0.6082687338501291,0.12087683946880298,label_id,1,availability,T1ax+T2ax,2,-1
Cyst of pineal gland,21,0.7494479361304569,0.05724493818543215,label_id,1,availability,T1ax+T2ax,2,-1
Cerebral edema,43,0.8924667064201948,0.48547004925805093,label_id,1,availability,T1ax+T2ax,2,-1
Mastoiditis,22,0.677435064935065,0.05126518912544442,label_id,1,availability,T1ax+T2ax,2,-1
Ventriculomegaly,64,0.8960682957393484,0.42516687954645377,label_id,1,availability,T1ax+T2ax,2,-1
Cerebellar degeneration,39,0.8410131788017572,0.36167518962091766,label_id,1,availability,T1ax+T2ax,2,-1
Mega cisterna magna,22,0.646969696969697,0.05197730068073242,label_id,1,availability,T1ax+T2ax,2,-1
Cerebral infarction,26,0.8346521899153478,0.3066796608438592,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cerebral hemorrhage,20,0.884144893111639,0.2149678746595418,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Gliosis,284,0.7249865977874165,0.6022227260047225,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cerebral atrophy,102,0.9408668730650155,0.7336945374679368,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Arachnoid cyst,43,0.7059374733793339,0.0905578553020298,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Empty sella syndrome,45,0.6206718346253232,0.09940748147172992,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cyst of pineal gland,21,0.7421437064718872,0.05813208866383718,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cerebral edema,43,0.9202373853536645,0.5366762103387263,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Mastoiditis,22,0.6842532467532467,0.055055084347560436,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Ventriculomegaly,64,0.8901942355889725,0.42093547267524384,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cerebellar degeneration,39,0.8602984702620182,0.3122839635240417,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Mega cisterna magna,22,0.6384199134199134,0.044479243515803804,label_id,1,availability,FLAIRax+FLAIRsag+SWIax,3,-1
Cerebral infarction,26,0.8443135811556864,0.3143584978789633,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebral hemorrhage,20,0.8831947743467934,0.16266755334392158,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Gliosis,284,0.7358545738096399,0.5906185748162095,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebral atrophy,102,0.9363261093911248,0.693159815483338,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Arachnoid cyst,43,0.6979867677542095,0.0872678884529589,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Empty sella syndrome,45,0.6258941928464573,0.12700338797390057,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cyst of pineal gland,21,0.7420304626012116,0.054832354594914715,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebral edema,43,0.9079989777664196,0.471503361675077,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Mastoiditis,22,0.6808982683982683,0.05167997130234907,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Ventriculomegaly,64,0.8906445802005012,0.4228772067945033,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebellar degeneration,39,0.8397046452939527,0.3274271486557988,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Mega cisterna magna,22,0.6251623376623376,0.042678047659623956,label_id,1,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebral infarction,26,0.8415531836584468,0.33821278127790444,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral hemorrhage,20,0.8785035629453681,0.16082317132651627,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Gliosis,284,0.7304997806910668,0.593558060105256,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral atrophy,102,0.9364938080495355,0.7143390719895004,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Arachnoid cyst,43,0.7066473578101484,0.08938907031584503,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Empty sella syndrome,45,0.612593499252006,0.1016421321219792,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cyst of pineal gland,21,0.7522790328973444,0.05993201161086431,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral edema,43,0.908311326915978,0.5084685464752977,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Mastoiditis,22,0.6560064935064934,0.05395792212118139,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Ventriculomegaly,64,0.8986137218045113,0.4281850999718672,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebellar degeneration,39,0.8601115369037604,0.3322047796300217,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Mega cisterna magna,22,0.6863095238095237,0.0507000601738546,label_id,1,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral infarction,26,0.8421512697828487,0.37718673157735055,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8818289786223278,0.18611017264289584,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Gliosis,284,0.7351966470100882,0.591244590037709,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9439950980392157,0.7350787238031861,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7194820683192776,0.12800172604878568,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6255133958928328,0.11419863871778148,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.736991110356152,0.05280915760951268,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral edema,43,0.9118039583155862,0.5498955331574396,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Mastoiditis,22,0.6970238095238095,0.05604888979332983,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Ventriculomegaly,64,0.8973997493734337,0.43929815029664715,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8582110477614732,0.3387364677210351,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Mega cisterna magna,22,0.6345779220779221,0.03765272967437133,label_id,1,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral infarction,26,0.846751932278248,0.30027082725218746,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral hemorrhage,20,0.8855106888361046,0.17844260891896752,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Gliosis,284,0.7266557824455383,0.5940388617730314,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral atrophy,102,0.9368550051599588,0.7112086568251782,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Arachnoid cyst,43,0.6876508504415481,0.08274868411916397,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Empty sella syndrome,45,0.6202366381068951,0.10960321664350468,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cyst of pineal gland,21,0.7468433271049205,0.06247532973437685,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral edema,43,0.9223386432688758,0.5576662294033171,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Mastoiditis,22,0.6907467532467533,0.05406717252327811,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Ventriculomegaly,64,0.8849467418546365,0.4252378867135465,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebellar degeneration,39,0.8397046452939526,0.3377440922057632,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Mega cisterna magna,22,0.6013528138528138,0.08057785977783795,label_id,1,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral infarction,26,0.8460158262789842,0.34346850416609054,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral hemorrhage,20,0.8815914489311164,0.17551379282389457,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Gliosis,284,0.7232321263219456,0.6003857679334148,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral atrophy,102,0.9334365325077398,0.7039085321206262,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Arachnoid cyst,43,0.6996904903881648,0.08608373427630836,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Empty sella syndrome,45,0.6082143342853257,0.09778622025917114,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cyst of pineal gland,21,0.7540343128928146,0.06603085168179791,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral edema,43,0.9199818269585711,0.5644450547810828,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Mastoiditis,22,0.6670995670995671,0.055491742853846254,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Ventriculomegaly,64,0.8976934523809524,0.4292712610499684,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebellar degeneration,39,0.8604230925008569,0.3309912648970098,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Mega cisterna magna,22,0.6648268398268399,0.05441289035034469,label_id,1,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral infarction,26,0.8405870445344129,0.3117901621235561,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8788598574821852,0.2035280811699118,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Gliosis,284,0.7268324479750475,0.5979680940412114,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9423245614035088,0.7345852600964163,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7089189879887554,0.10976291002803659,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6212158302733578,0.09885712202448804,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7395957193816884,0.05772330267635657,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral edema,43,0.9216571542152937,0.592850759276293,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mastoiditis,22,0.7006493506493506,0.05832260567909775,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Ventriculomegaly,64,0.8942277568922306,0.4329650236096497,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8587406922765367,0.3394836980954473,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mega cisterna magna,22,0.611525974025974,0.03824846599586329,label_id,1,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral infarction,26,0.854343025395657,0.2963155578517333,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cerebral hemorrhage,20,0.8695961995249406,0.16065162668421373,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Gliosis,284,0.733448267459428,0.587171587867865,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cerebral atrophy,102,0.9268704850361197,0.6787928616680144,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Arachnoid cyst,43,0.6943521594684385,0.08514315034139576,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Empty sella syndrome,45,0.6020671834625323,0.11496110945955046,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cyst of pineal gland,21,0.7596398844912519,0.06472440972679748,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cerebral edema,43,0.9001902490274584,0.4870839636253803,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Mastoiditis,22,0.6584415584415585,0.0496274356525214,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Ventriculomegaly,64,0.8940123746867168,0.4230695329833268,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cerebellar degeneration,39,0.8426021123469484,0.3656653626786366,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Mega cisterna magna,22,0.6514610389610389,0.05165879650434138,label_id,1,availability,T1ax+T2ax+SWIax,3,-1
Cerebral infarction,26,0.8524107471475892,0.3445192783042776,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8738123515439431,0.17302074720948812,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Gliosis,284,0.7377674350601882,0.5935282060630075,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9394865841073271,0.711954865924824,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Arachnoid cyst,43,0.6999744441604907,0.1005438024889739,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Empty sella syndrome,45,0.63546851625187,0.12775184945723328,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.74106788970047,0.05310374229583538,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral edema,43,0.9137916347218674,0.5459279083029265,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Mastoiditis,22,0.7056818181818182,0.054868458837778494,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Ventriculomegaly,64,0.8949913847117795,0.4354959534734142,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8428513568246253,0.35745317631822526,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Mega cisterna magna,22,0.5989718614718615,0.037088232647487576,label_id,1,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral infarction,26,0.8480861244019138,0.36680394628013674,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral hemorrhage,20,0.8753562945368171,0.17287490404729167,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Gliosis,284,0.7301586334616696,0.5918397173818103,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral atrophy,102,0.9379772961816306,0.7118828397195784,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Arachnoid cyst,43,0.7150807848482266,0.1000604487719246,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Empty sella syndrome,45,0.6106351149190806,0.10770533997913916,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cyst of pineal gland,21,0.7480890096823509,0.059652036647252264,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral edema,43,0.9133657040633785,0.5787574042979837,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Mastoiditis,22,0.6824134199134199,0.057712492624657954,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Ventriculomegaly,64,0.9018248746867168,0.4438779822399745,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebellar degeneration,39,0.8586783811571176,0.3497987861771403,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Mega cisterna magna,22,0.6678571428571429,0.04788050516311253,label_id,1,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral infarction,26,0.8426113360323887,0.36861804911256596,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8834323040380048,0.17072348047196845,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7345265363809153,0.6002057212470883,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.942905056759546,0.7324733617708392,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7100548030780589,0.09346396937382466,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6232830137358901,0.11380057013038064,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7458241322688409,0.05799258269618249,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9149558451884033,0.5300819144358141,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.681060606060606,0.054528103181811574,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.896890664160401,0.4336096942802686,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8569959809327974,0.3318716908206012,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6477272727272727,0.04365688549946562,label_id,1,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8428413691571586,0.32419244958998245,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8852731591448931,0.18547417888707846,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7276487645596763,0.6041230943877954,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9411119711042312,0.7320937024841291,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7036942385779595,0.09066196482148572,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6191214470284238,0.10382340348947662,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7488817167770795,0.06373004858799584,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9240139705255984,0.5730188382329876,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6886363636363637,0.0565984735972444,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8936795112781954,0.42824037812365134,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8581798922017634,0.3353265856861003,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6296536796536797,0.04876793270222923,label_id,1,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8511225616488775,0.33395846283237324,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8796912114014253,0.16681316920217817,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7366830742238901,0.5978445935539071,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9378611971104232,0.7088915025923318,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.696652185024278,0.08630582274839996,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6223038215694274,0.12708532745082554,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7503538870958608,0.060048978756597045,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9165175909361956,0.5220145098683292,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6857683982683982,0.05315732926507289,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8930333646616542,0.4285766421247527,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8433810013396892,0.35475034793809945,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6188852813852813,0.04686822775205441,label_id,1,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8485921972764078,0.3677934568693433,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral hemorrhage,20,0.8788004750593824,0.16718939916481293,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Gliosis,284,0.7317851747161167,0.5971880607282002,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral atrophy,102,0.9373839009287925,0.7122210135427939,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Arachnoid cyst,43,0.7047164721583327,0.08884006709914492,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Empty sella syndrome,45,0.6096015231878145,0.10436872831536892,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cyst of pineal gland,21,0.7574882509484174,0.06622873666896936,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral edema,43,0.9147002867933101,0.5434890212034955,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mastoiditis,22,0.6660173160173161,0.05498598370032526,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Ventriculomegaly,64,0.9008067042606517,0.44126859523206935,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebellar degeneration,39,0.8578060254852479,0.3461119876899856,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mega cisterna magna,22,0.6679653679653679,0.051143555861181175,label_id,1,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral infarction,26,0.8470279720279721,0.35602015844759305,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral hemorrhage,20,0.8807600950118765,0.18624801716592493,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Gliosis,284,0.7350321653102002,0.5967990237164592,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral atrophy,102,0.9431114551083591,0.7279607476612304,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Arachnoid cyst,43,0.7132918760825737,0.1070680848500383,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Empty sella syndrome,45,0.6237454100367197,0.11279879842690993,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cyst of pineal gland,21,0.7437291206613442,0.05695828882689748,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral edema,43,0.9193003379049891,0.5808503415934265,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mastoiditis,22,0.6971861471861472,0.05597491635093215,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Ventriculomegaly,64,0.8987703634085213,0.4425579058904144,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebellar degeneration,39,0.8560613141415085,0.34458472936203083,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mega cisterna magna,22,0.6285714285714286,0.03820026355308445,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral infarction,26,0.8480401177769599,0.36494458633981935,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral hemorrhage,20,0.8834323040380048,0.17340271738816126,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Gliosis,284,0.7346605585067498,0.6022227885802726,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral atrophy,102,0.9421955624355005,0.7245026074122183,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Arachnoid cyst,43,0.7067041485646137,0.09228582087863507,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Empty sella syndrome,45,0.6203726370189039,0.11509537809958037,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cyst of pineal gland,21,0.7504105090311987,0.06162192769382633,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral edema,43,0.9195275009228497,0.5516684261374548,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mastoiditis,22,0.6846861471861473,0.056425144958126346,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Ventriculomegaly,64,0.8979088345864663,0.4403580774721722,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebellar degeneration,39,0.8559055363429604,0.3467171536208032,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mega cisterna magna,22,0.6402597402597403,0.0436749399210699,label_id,1,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral infarction,26,0.8242086860507913,0.34786313284814196,label_id,1,budget,allinputs,1,1
Cerebral hemorrhage,20,0.8499406175771972,0.15160993698770092,label_id,1,budget,allinputs,1,1
Gliosis,284,0.7293423168770408,0.568880234599091,label_id,1,budget,allinputs,1,1
Cerebral atrophy,102,0.9335655314757483,0.6945820314730676,label_id,1,budget,allinputs,1,1
Arachnoid cyst,43,0.6968509526649062,0.0930618403518649,label_id,1,budget,allinputs,1,1
Empty sella syndrome,45,0.5899360805113559,0.07250342083672756,label_id,1,budget,allinputs,1,1
Cyst of pineal gland,21,0.7565822999830134,0.08098671829694985,label_id,1,budget,allinputs,1,1
Cerebral edema,43,0.8989692478064572,0.5079739737244929,label_id,1,budget,allinputs,1,1
Mastoiditis,22,0.6757575757575758,0.05312237268426033,label_id,1,budget,allinputs,1,1
Ventriculomegaly,64,0.8862390350877192,0.4104416560558105,label_id,1,budget,allinputs,1,1
Cerebellar degeneration,39,0.8553135807084774,0.3152582284450735,label_id,1,budget,allinputs,1,1
Mega cisterna magna,22,0.5985930735930736,0.04903416773090447,label_id,1,budget,allinputs,1,1
Cerebral infarction,26,0.8433474420316526,0.2886467218537717,label_id,1,budget,allinputs,2,2
Cerebral hemorrhage,20,0.8711995249406176,0.16555567103062463,label_id,1,budget,allinputs,2,2
Gliosis,284,0.7327050538525269,0.5823758048508232,label_id,1,budget,allinputs,2,2
Cerebral atrophy,102,0.9422987616099071,0.7105634107260141,label_id,1,budget,allinputs,2,2
Arachnoid cyst,43,0.7161030184285999,0.09252398137911805,label_id,1,budget,allinputs,2,2
