finding,n_pos,pair,context,synergy,synergy_sd_seed
Chronic mastoiditis,360,T2ax|FLAIRax,T1ax+T2cor,-0.006629681872380185,0.0018738440457260542
Chronic mastoiditis,360,T2ax|T2cor,none,-0.22894690139027174,0.002075752458017886
Chronic mastoiditis,360,T2ax|T2cor,T1ax,-0.0006216887315459626,0.0023061504594490117
Chronic mastoiditis,360,T2ax|T2cor,FLAIRax,0.008383655394524939,0.002116401138330548
Chronic mastoiditis,360,T2ax|T2cor,T1ax+FLAIRax,-0.0011251398261853396,0.001799282427366354
Chronic mastoiditis,360,FLAIRax|T2cor,none,-0.24052243518825833,0.004451222745334447
Chronic mastoiditis,360,FLAIRax|T2cor,T1ax,0.005885529987338785,0.0012471079494272472
Chronic mastoiditis,360,FLAIRax|T2cor,T2ax,-0.003191878403461653,0.002493329262651444
Chronic mastoiditis,360,FLAIRax|T2cor,T1ax+T2ax,0.0053820788926994085,0.0005582218302523577
Ventriculomegaly,1204,T1ax|T2ax,none,-0.40900891567722164,0.0018051687679671337
Ventriculomegaly,1204,T1ax|T2ax,FLAIRax,0.0026598501268275676,0.0014179280089296057
Ventriculomegaly,1204,T1ax|T2ax,T2cor,-0.0017799440045592752,0.0021951194137289267
Ventriculomegaly,1204,T1ax|T2ax,FLAIRax+T2cor,-0.0016813601343131184,0.0005800314487057009
Ventriculomegaly,1204,T1ax|FLAIRax,none,-0.412374773042195,0.001448314187545227
Ventriculomegaly,1204,T1ax|FLAIRax,T2ax,-0.0007060072381458449,0.0008032627868838874
Ventriculomegaly,1204,T1ax|FLAIRax,T2cor,-0.00128618480076322,0.0013769893442535065
Ventriculomegaly,1204,T1ax|FLAIRax,T2ax+T2cor,-0.0011876009305170632,0.0005193306025221204
Ventriculomegaly,1204,T1ax|T2cor,none,-0.40858065262275095,0.001744668061088926
Ventriculomegaly,1204,T1ax|T2cor,T2ax,-0.0013516809500886036,9.086817338646947e-05
Ventriculomegaly,1204,T1ax|T2cor,FLAIRax,0.002507935618680864,0.0014576247747392873
Ventriculomegaly,1204,T1ax|T2cor,T2ax+FLAIRax,-0.0018332746424598219,0.0004170819998505368
Ventriculomegaly,1204,T2ax|FLAIRax,none,-0.41624717266104033,0.0005939836611975021
Ventriculomegaly,1204,T2ax|FLAIRax,T1ax,-0.004578406856991142,0.0016178417243283086
Ventriculomegaly,1204,T2ax|FLAIRax,T2cor,-0.0022744566055095485,0.0015889585617993368
Ventriculomegaly,1204,T2ax|FLAIRax,T1ax+T2cor,-0.002175872735263392,0.0003159692847422985
Ventriculomegaly,1204,T2ax|T2cor,none,-0.40824516857520704,0.002853076084726039
Ventriculomegaly,1204,T2ax|T2cor,T1ax,-0.0010161969025446933,0.001505743042082895
Ventriculomegaly,1204,T2ax|T2cor,FLAIRax,0.005727547480323743,0.0018000224163941246
Ventriculomegaly,1204,T2ax|T2cor,T1ax+FLAIRax,0.0013863372191830574,0.0002740198844469272
Ventriculomegaly,1204,FLAIRax|T2cor,none,-0.41355018375974134,0.0009565624527262994
Ventriculomegaly,1204,FLAIRax|T2cor,T1ax,-0.0024615955183095264,0.0009016392519618995
Ventriculomegaly,1204,FLAIRax|T2cor,T2ax,0.00042253229578944246,0.0001880030003692695
Ventriculomegaly,1204,FLAIRax|T2cor,T1ax+T2ax,-5.906139658177582e-05,0.0005004850204607953
Cerebellar degeneration,318,T1ax|T2ax,none,-0.34897604162224694,0.0033184543305954475
Cerebellar degeneration,318,T1ax|T2ax,FLAIRax,-0.0019124301982478276,0.0013748669392774093
Cerebellar degeneration,318,T1ax|T2ax,T2cor,0.004840229522825775,0.0027973609119759774
Cerebellar degeneration,318,T1ax|T2ax,FLAIRax+T2cor,0.005300894218211671,0.002752500004618984
Cerebellar degeneration,318,T1ax|FLAIRax,none,-0.34856187675923644,0.0012061911202307532
Cerebellar degeneration,318,T1ax|FLAIRax,T2ax,-0.0014982653352372994,0.0017649856731619814
Cerebellar degeneration,318,T1ax|FLAIRax,T2cor,0.0009651857098431268,0.002020256193989044
Cerebellar degeneration,318,T1ax|FLAIRax,T2ax+T2cor,0.0014258504052290233,0.001549591725063134
Cerebellar degeneration,318,T1ax|T2cor,none,-0.36710053220423244,0.001144200213717544
Cerebellar degeneration,318,T1ax|T2cor,T2ax,-0.01328426105915966,0.0034758708292508588
Cerebellar degeneration,318,T1ax|T2cor,FLAIRax,-0.017573469735152836,0.0025864782054201433
Cerebellar degeneration,318,T1ax|T2cor,T2ax+FLAIRax,-0.010360145318693337,0.0014128652929483868
Cerebellar degeneration,318,T2ax|FLAIRax,none,-0.34516318537632706,0.0060116756449219355
Cerebellar degeneration,318,T2ax|FLAIRax,T1ax,0.0019004260476720436,0.0042633687337303135
Cerebellar degeneration,318,T2ax|FLAIRax,T2cor,-0.005181069393871048,0.002813867694539155
Cerebellar degeneration,318,T2ax|FLAIRax,T1ax+T2cor,-0.004720404698485152,0.0033092564421565757
Cerebellar degeneration,318,T2ax|T2cor,none,-0.3475900172617084,0.005601371040279505
Cerebellar degeneration,318,T2ax|T2cor,T1ax,0.006226253883364323,0.0031006267521358328
Cerebellar degeneration,318,T2ax|T2cor,FLAIRax,-0.0076079012792523715,0.0014983088695639103
Cerebellar degeneration,318,T2ax|T2cor,T1ax+FLAIRax,-0.0003945768627928725,0.002497922847489075
Cerebellar degeneration,318,FLAIRax|T2cor,none,-0.3383404075482792,0.0050546463032158295
Cerebellar degeneration,318,FLAIRax|T2cor,T1ax,0.011186654920800362,0.0056544324530331804
Cerebellar degeneration,318,FLAIRax|T2cor,T2ax,0.0016417084341768435,0.0031413163353975954
Cerebellar degeneration,318,FLAIRax|T2cor,T1ax+T2ax,0.004565824174643167,0.0007635856035230861
Mega cisterna magna,225,T1ax|T2ax,none,-0.2808371397573006,0.006103366137608271
Mega cisterna magna,225,T1ax|T2ax,FLAIRax,-0.004920847654908522,0.008013906791647893
Mega cisterna magna,225,T1ax|T2ax,T2cor,0.009522654680609866,0.005054318509838169
Mega cisterna magna,225,T1ax|T2ax,FLAIRax+T2cor,0.006087482411434235,0.0019453124719018672
Mega cisterna magna,225,T1ax|FLAIRax,none,-0.26318882598032506,0.0010024473299362442
Mega cisterna magna,225,T1ax|FLAIRax,T2ax,0.012727466122067025,0.002612976380238129
Mega cisterna magna,225,T1ax|FLAIRax,T2cor,0.008277429805287265,0.0037340497992671843
Mega cisterna magna,225,T1ax|FLAIRax,T2ax+T2cor,0.004842257536111634,0.005479640682810733
Mega cisterna magna,225,T1ax|T2cor,none,-0.2903151202404505,0.009581147537983946
Mega cisterna magna,225,T1ax|T2cor,T2ax,4.467419746001511e-05,0.008667673755241884
Mega cisterna magna,225,T1ax|T2cor,FLAIRax,-0.018848864454838132,0.007737053620472697
Mega cisterna magna,225,T1ax|T2cor,T2ax+FLAIRax,-0.007840534388495376,0.0011610841658123846
Mega cisterna magna,225,T2ax|FLAIRax,none,-0.2891273944002262,0.008487554316974505
Mega cisterna magna,225,T2ax|FLAIRax,T1ax,-0.013211102297834102,0.006352641385448342
Mega cisterna magna,225,T2ax|FLAIRax,T2cor,-0.0071128008290560025,0.00292876959923091
Mega cisterna magna,225,T2ax|FLAIRax,T1ax+T2cor,-0.010547973098231633,0.0025383589740524902
Mega cisterna magna,225,T2ax|T2cor,none,-0.29426425851468924,0.0031551640579665532
Mega cisterna magna,225,T2ax|T2cor,T1ax,-0.003904464076778765,0.003963371376691051
Mega cisterna magna,225,T2ax|T2cor,FLAIRax,-0.012249664943519053,0.007975315927563608
Mega cisterna magna,225,T2ax|T2cor,T1ax+FLAIRax,-0.001241334877176296,0.005742704905568063
Mega cisterna magna,225,FLAIRax|T2cor,none,-0.27782980650298283,0.003172990447359107
Mega cisterna magna,225,FLAIRax|T2cor,T1ax,-0.006363550717370492,0.003985673450571575
Mega cisterna magna,225,FLAIRax|T2cor,T2ax,0.004184787068187368,0.007677013502463594
Mega cisterna magna,225,FLAIRax|T2cor,T1ax+T2ax,-0.003700421517768023,0.0013759400406013114
Structure of cave of septum pellucidum,238,T1ax|T2ax,none,-0.13598405519592435,0.005838345781755815
Structure of cave of septum pellucidum,238,T1ax|T2ax,FLAIRax,-0.006910707440525095,0.004680063853702806
Structure of cave of septum pellucidum,238,T1ax|T2ax,T2cor,-0.006244825842280514,0.004112061206783797
Structure of cave of septum pellucidum,238,T1ax|T2ax,FLAIRax+T2cor,-0.0039889045810536095,0.006294522675011271
Structure of cave of septum pellucidum,238,T1ax|FLAIRax,none,-0.15664870350966084,0.005305102685429525
Structure of cave of septum pellucidum,238,T1ax|FLAIRax,T2ax,-0.027575355754261583,0.003988278482070352
Structure of cave of septum pellucidum,238,T1ax|FLAIRax,T2cor,-0.016566623363654737,0.009812211306806855
Structure of cave of septum pellucidum,238,T1ax|FLAIRax,T2ax+T2cor,-0.014310702102427833,0.004785127338917482
Structure of cave of septum pellucidum,238,T1ax|T2cor,none,-0.15056821973080345,0.003605310790181877
Structure of cave of septum pellucidum,238,T1ax|T2cor,T2ax,-0.02082899037715961,0.0059317746421919315
Structure of cave of septum pellucidum,238,T1ax|T2cor,FLAIRax,-0.010486139584797346,0.004771407282751185
Structure of cave of septum pellucidum,238,T1ax|T2cor,T2ax+FLAIRax,-0.00756433672532586,0.002545470153659552
Structure of cave of septum pellucidum,238,T2ax|FLAIRax,none,-0.14991769666631236,0.004754003661276009
Structure of cave of septum pellucidum,238,T2ax|FLAIRax,T1ax,-0.020844348910913097,0.005393350004414183
Structure of cave of septum pellucidum,238,T2ax|FLAIRax,T2cor,-0.013880490589533038,0.0032322219918774382
Structure of cave of septum pellucidum,238,T2ax|FLAIRax,T1ax+T2cor,-0.011624569328306134,0.006701105629172452
Structure of cave of septum pellucidum,238,T2ax|T2cor,none,-0.14534706604836775,0.017125795608132714
Structure of cave of septum pellucidum,238,T2ax|T2cor,T1ax,-0.015607836694723912,0.010215971605880234
Structure of cave of septum pellucidum,238,T2ax|T2cor,FLAIRax,-0.009309859971588433,0.01045210808904655
Structure of cave of septum pellucidum,238,T2ax|T2cor,T1ax+FLAIRax,-0.006388057112116948,0.008232245534629146
Structure of cave of septum pellucidum,238,FLAIRax|T2cor,none,-0.1523210483470536,0.011964482992974323
Structure of cave of septum pellucidum,238,FLAIRax|T2cor,T1ax,-0.012238968201047492,0.00498250007566427
Structure of cave of septum pellucidum,238,FLAIRax|T2cor,T2ax,-0.01628384227027428,0.013010076917064075
Structure of cave of septum pellucidum,238,FLAIRax|T2cor,T1ax+T2ax,-0.003019188618440527,0.005136924886557573
Hyperostosis of skull,55,T1ax|T2ax,none,-0.40021800917649425,0.00896043229235613
Hyperostosis of skull,55,T1ax|T2ax,FLAIRax,-0.00923240661041099,0.007919490644256606
Hyperostosis of skull,55,T1ax|T2ax,T2cor,-0.026354832618488994,0.010358595728881434
Hyperostosis of skull,55,T1ax|T2ax,FLAIRax+T2cor,-2.697526368318955e-05,0.003344003229833518
Hyperostosis of skull,55,T1ax|FLAIRax,none,-0.40414413619074957,0.0033331672115173108
Hyperostosis of skull,55,T1ax|FLAIRax,T2ax,-0.013158533624666235,0.006413317563207017
Hyperostosis of skull,55,T1ax|FLAIRax,T2cor,-0.026559599392811384,0.005955830989661461
Hyperostosis of skull,55,T1ax|FLAIRax,T2ax+T2cor,-0.0002317420380055779,0.0030441928185584474
Hyperostosis of skull,55,T1ax|T2cor,none,-0.38028966528602365,0.014937872978561768
Hyperostosis of skull,55,T1ax|T2cor,T2ax,-0.006426488728018358,0.010168858406183628
Hyperostosis of skull,55,T1ax|T2cor,FLAIRax,-0.002705128488085499,0.012802023353835268
Hyperostosis of skull,55,T1ax|T2cor,T2ax+FLAIRax,0.0065003028586423,0.003673850219693007
Hyperostosis of skull,55,T2ax|FLAIRax,none,-0.38600940210554197,0.018955007024315313
Hyperostosis of skull,55,T2ax|FLAIRax,T1ax,0.004976200460541332,0.009244219757295322
Hyperostosis of skull,55,T2ax|FLAIRax,T2cor,-0.024332178301588365,0.008923073704161578
Hyperostosis of skull,55,T2ax|FLAIRax,T1ax+T2cor,0.0019956790532174398,0.003622196065883302
Hyperostosis of skull,55,T2ax|T2cor,none,-0.38430137745505544,0.003662219461028849
Hyperostosis of skull,55,T2ax|T2cor,T1ax,-0.010438200897050201,0.007457381996358077
Hyperostosis of skull,55,T2ax|T2cor,FLAIRax,-0.022624153651101892,0.007348171363061919
Hyperostosis of skull,55,T2ax|T2cor,T1ax+FLAIRax,-0.013418722304374095,0.0033026984952536425
Hyperostosis of skull,55,FLAIRax|T2cor,none,-0.3635093346673828,0.008016459867352405
Hyperostosis of skull,55,FLAIRax|T2cor,T1ax,0.014075202130555317,0.01058768889044749
Hyperostosis of skull,55,FLAIRax|T2cor,T2ax,-0.0018321108634292334,0.005728040874730622
Hyperostosis of skull,55,FLAIRax|T2cor,T1ax+T2ax,0.011094680723231424,0.003925245911331466
Choroid plexus cyst,57,T1ax|T2ax,none,-0.10238414733718149,0.005674780978258942
Choroid plexus cyst,57,T1ax|T2ax,FLAIRax,0.008214350796727388,0.012199543053840706
Choroid plexus cyst,57,T1ax|T2ax,T2cor,-0.0010848651373476608,0.010051282571728264
Choroid plexus cyst,57,T1ax|T2ax,FLAIRax+T2cor,0.009815852189491695,0.001419499604185425
Choroid plexus cyst,57,T1ax|FLAIRax,none,-0.1316168135163215,0.020232047408371482
Choroid plexus cyst,57,T1ax|FLAIRax,T2ax,-0.02101831538241265,0.0068223355678407906
Choroid plexus cyst,57,T1ax|FLAIRax,T2cor,-0.028297135662574708,0.020619982731173724
Choroid plexus cyst,57,T1ax|FLAIRax,T2ax+T2cor,-0.017396418335735353,0.011649447364731749
Choroid plexus cyst,57,T1ax|T2cor,none,-0.09950987004811374,0.028232453126692043
Choroid plexus cyst,57,T1ax|T2cor,T2ax,0.0017894121517200896,0.02013935691200038
Choroid plexus cyst,57,T1ax|T2cor,FLAIRax,0.0038098078056330773,0.020777345473768298
Choroid plexus cyst,57,T1ax|T2cor,T2ax+FLAIRax,0.005411309198397385,0.011268278571479507
Choroid plexus cyst,57,T2ax|FLAIRax,none,-0.11152077549870898,0.016789489759341577
Choroid plexus cyst,57,T2ax|FLAIRax,T1ax,-0.0009222773648001059,0.0035915923544256327
Choroid plexus cyst,57,T2ax|FLAIRax,T2cor,-0.026132375319791512,0.006599122203917871
Choroid plexus cyst,57,T2ax|FLAIRax,T1ax+T2cor,-0.015231657992952155,0.005886210925968597
Choroid plexus cyst,57,T2ax|T2cor,none,-0.08660721681446297,0.004588650541082744
Choroid plexus cyst,57,T2ax|T2cor,T1ax,0.01469206538537086,0.014162578406283356
Choroid plexus cyst,57,T2ax|T2cor,FLAIRax,-0.0012188166355454981,0.008202835379554267
Choroid plexus cyst,57,T2ax|T2cor,T1ax+FLAIRax,0.0003826847572188097,0.005973671783492481
Choroid plexus cyst,57,FLAIRax|T2cor,none,-0.06571314972984865,0.0177459582673748
Choroid plexus cyst,57,FLAIRax|T2cor,T1ax,0.03760652812389816,0.019368641291019815
Choroid plexus cyst,57,FLAIRax|T2cor,T2ax,0.019675250449068815,0.007338024109471228
Choroid plexus cyst,57,FLAIRax|T2cor,T1ax+T2ax,0.02329714749574611,0.01035276784918213
Lipoma of brain,34,T1ax|T2ax,none,-0.1393308494831121,0.013899979745623696
Lipoma of brain,34,T1ax|T2ax,FLAIRax,-0.067327310630182,0.008423413340145949
Lipoma of brain,34,T1ax|T2ax,T2cor,-0.03159028193600918,0.01905573685407517
Lipoma of brain,34,T1ax|T2ax,FLAIRax+T2cor,-0.01944587012378059,0.01020885480706738
Lipoma of brain,34,T1ax|FLAIRax,none,-0.0861656829479247,0.010602180447083177
Lipoma of brain,34,T1ax|FLAIRax,T2ax,-0.014162144094994611,0.006938121267507658
Lipoma of brain,34,T1ax|FLAIRax,T2cor,0.0006459119437077406,0.004439639104852557
Lipoma of brain,34,T1ax|FLAIRax,T2ax+T2cor,0.012790323755936325,0.009203561344114448
Lipoma of brain,34,T1ax|T2cor,none,-0.12251020944813544,0.01778284940185739
Lipoma of brain,34,T1ax|T2cor,T2ax,-0.014769641901032507,0.01604185639050215
Lipoma of brain,34,T1ax|T2cor,FLAIRax,-0.03569861455650299,0.027451700921730927
Lipoma of brain,34,T1ax|T2cor,T2ax+FLAIRax,0.012182825949898427,0.014740851209052656
Lipoma of brain,34,T2ax|FLAIRax,none,-0.05969953015945425,0.005675539705323794
Lipoma of brain,34,T2ax|FLAIRax,T1ax,0.012304008693475846,0.01652546388530535
Lipoma of brain,34,T2ax|FLAIRax,T2cor,-0.019173802983788457,0.002595322622029594
Lipoma of brain,34,T2ax|FLAIRax,T1ax+T2cor,-0.007029391171559873,0.010495049161281958
Lipoma of brain,34,T2ax|T2cor,none,-0.08469129290106732,0.015310414940064535
Lipoma of brain,34,T2ax|T2cor,T1ax,0.023049274646035605,0.008475515565138435
Lipoma of brain,34,T2ax|T2cor,FLAIRax,-0.044165565725401534,0.01086456479777238
Lipoma of brain,34,T2ax|T2cor,T1ax+FLAIRax,0.0037158747809998838,0.00747444337687356
Lipoma of brain,34,FLAIRax|T2cor,none,-0.057457253381236084,0.01640333495790269
Lipoma of brain,34,FLAIRax|T2cor,T1ax,0.02935434151039636,0.0051261095942733165
Lipoma of brain,34,FLAIRax|T2cor,T2ax,-0.016931526205570296,0.019754145134556846
Lipoma of brain,34,FLAIRax|T2cor,T1ax+T2ax,0.01002094164536064,0.01242716080744302
Glioma,35,T1ax|T2ax,none,-0.18479514614280712,0.0182496158904347
Glioma,35,T1ax|T2ax,FLAIRax,-0.0038162182542888314,0.012155757121307979
Glioma,35,T1ax|T2ax,T2cor,0.07317143549671619,0.012942613604472311
Glioma,35,T1ax|T2ax,FLAIRax+T2cor,0.04099500994548263,0.006674866282815571
Glioma,35,T1ax|FLAIRax,none,-0.2466722068968171,0.0014421070852959018
Glioma,35,T1ax|FLAIRax,T2ax,-0.0656932790082988,0.006353550942966555
Glioma,35,T1ax|FLAIRax,T2cor,0.002375373676981485,0.0058597485574791485
Glioma,35,T1ax|FLAIRax,T2ax+T2cor,-0.029801051874252082,0.005035404210230881
Glioma,35,T1ax|T2cor,none,-0.30142622452552165,0.007376293074689594
Glioma,35,T1ax|T2cor,T2ax,-0.04345964288599835,0.0168287511962373
Glioma,35,T1ax|T2cor,FLAIRax,-0.05237864395172309,0.005560478497293305
Glioma,35,T1ax|T2cor,T2ax+FLAIRax,-0.007567415751951634,0.017917398968857065
Glioma,35,T2ax|FLAIRax,none,-0.20050246809558436,0.014880560767746891
Glioma,35,T2ax|FLAIRax,T1ax,-0.019523540207066075,0.01199369740940201
Glioma,35,T2ax|FLAIRax,T2cor,0.03262156765428966,0.014646722903009068
Glioma,35,T2ax|FLAIRax,T1ax+T2cor,0.00044514210305609164,0.005263946754562502
Glioma,35,T2ax|T2cor,none,-0.3030413555096434,0.022361880740568156
Glioma,35,T2ax|T2cor,T1ax,-0.04507477387012008,0.022964501188652318
Glioma,35,T2ax|T2cor,FLAIRax,-0.06991731975976938,0.029061102299332345
Glioma,35,T2ax|T2cor,T1ax+FLAIRax,-0.025106091559997917,0.02194029342621664
Glioma,35,FLAIRax|T2cor,none,-0.2709638076770662,0.015175921305021102
Glioma,35,FLAIRax|T2cor,T1ax,-0.02191622710326761,0.010095060368671036
Glioma,35,FLAIRax|T2cor,T2ax,-0.03783977192719216,0.008155349354783762
Glioma,35,FLAIRax|T2cor,T1ax+T2ax,-0.001947544793145443,0.006188998882019707
Pituitary adenoma,57,T1ax|T2ax,none,-0.19598098172721698,0.025331722198945517
Pituitary adenoma,57,T1ax|T2ax,FLAIRax,0.003578350976591649,0.007891059889005774
Pituitary adenoma,57,T1ax|T2ax,T2cor,0.01706011960969463,0.007974727357937944
Pituitary adenoma,57,T1ax|T2ax,FLAIRax+T2cor,-0.010416503960562299,0.005721273002054883
Pituitary adenoma,57,T1ax|FLAIRax,none,-0.2093025292220163,0.017062373833693727
Pituitary adenoma,57,T1ax|FLAIRax,T2ax,-0.00974319651820769,0.006163904689781651
Pituitary adenoma,57,T1ax|FLAIRax,T2cor,0.0075263702220613,0.005307848861458796
Pituitary adenoma,57,T1ax|FLAIRax,T2ax+T2cor,-0.01995025334819563,0.003598439265231546
Pituitary adenoma,57,T1ax|T2cor,none,-0.18465805685128775,0.022359156957665792
Pituitary adenoma,57,T1ax|T2cor,T2ax,0.02838304448562386,0.0025410607310650825
Pituitary adenoma,57,T1ax|T2cor,FLAIRax,0.03217084259278987,0.0036107619604107606
Pituitary adenoma,57,T1ax|T2cor,T2ax+FLAIRax,0.01817598765563592,0.0011522226113336363
Pituitary adenoma,57,T2ax|FLAIRax,none,-0.22214743658011885,0.0088287930414165
Pituitary adenoma,57,T2ax|FLAIRax,T1ax,-0.022588103876310234,0.011179540903844607
Pituitary adenoma,57,T2ax|FLAIRax,T2cor,0.019954513289834514,0.008605082917477965
Pituitary adenoma,57,T2ax|FLAIRax,T1ax+T2cor,-0.007522110280422416,0.011241216575644235
Pituitary adenoma,57,T2ax|T2cor,none,-0.22506786323694028,0.024344407721430747
Pituitary adenoma,57,T2ax|T2cor,T1ax,-0.012026761900028679,0.00531808738490791
Pituitary adenoma,57,T2ax|T2cor,FLAIRax,0.01703408663301309,0.007381401368779105
Pituitary adenoma,57,T2ax|T2cor,T1ax+FLAIRax,0.0030392316958591423,0.00602191953288212
Pituitary adenoma,57,FLAIRax|T2cor,none,-0.21054051559493636,0.014332195970271246
Pituitary adenoma,57,FLAIRax|T2cor,T1ax,0.006288383849141248,0.010025170528993217
Pituitary adenoma,57,FLAIRax|T2cor,T2ax,0.03156143427501701,0.004392686594641538
Pituitary adenoma,57,FLAIRax|T2cor,T1ax+T2ax,0.021354377445029066,0.0055870980440833025
