subset,k,finding,n_pos,auroc_mean,auroc_sd_seed,ci_lo,ci_hi
FLAIRax,1,Cerebral edema,533,0.9033376884819377,0.0008028391171291989,0.8897274786001619,0.9152716476399091
FLAIRax,1,Spinal stenosis,43,0.6072636073456867,0.017172862654621857,0.5429359048847443,0.7239530368459779
FLAIRax,1,Mastoiditis,265,0.6960352829637468,0.0042889130150145375,0.6567099190353684,0.7169681065787821
FLAIRax,1,Chronic mastoiditis,211,0.752152194880911,0.00227999906606506,0.7187305474499213,0.7780047535545783
FLAIRax,1,Ventriculomegaly,889,0.8940829935651271,0.00022272352141466955,0.8843609702608495,0.9055014417437057
FLAIRax,1,Cerebellar degeneration,351,0.8137805467489166,0.005785751047347894,0.796750316668746,0.8377879308179742
FLAIRax,1,Mega cisterna magna,104,0.7495521308633591,0.01577937596717305,0.7010018214926149,0.8043892970248974
FLAIRax,1,Structure of cave of septum pellucidum,99,0.6873483417490304,0.02276183964064598,0.5991401093143364,0.7136490809597198
FLAIRax,1,Hyperostosis of skull,34,0.6894894083287766,0.012127446171675492,0.6241468750669584,0.7867537840471773
FLAIRax,1,Watershed infarct,36,0.8092911229065979,0.010674776812554406,0.7228186417373043,0.8717280905735222
FLAIRax,1,Foraminal Spinal Stenosis,60,0.6648240413348095,0.008001285688854392,0.5834856026228735,0.7132322527767985
FLAIRax,1,Lipoma of brain,22,0.48253072826224036,0.04320262871376833,0.3955280914635198,0.6383318056599647
FLAIRax,1,Glioma,66,0.7628509822141215,0.012756505129402525,0.681938347913147,0.8061121166590065
FLAIRax,1,Pituitary adenoma,25,0.4949338172502135,0.02960531593562537,0.41794591907461215,0.651277398304139
T2ax,1,Cerebral infarction,424,0.8009783085835137,0.0038782148152125013,0.7720826922437675,0.8174254736643952
T2ax,1,Cerebral hemorrhage,294,0.7877010605685658,0.0024836075877776023,0.7636167468198248,0.8182672020104959
T2ax,1,Metastatic malignant neoplasm to brain,373,0.8579214792269786,0.001232146331294436,0.8324248901052044,0.8738005779967302
T2ax,1,Intracranial meningioma,181,0.7010761045925364,0.01378531890695182,0.6741842739752993,0.756343678397482
T2ax,1,Demyelinating disease of central nervous system,250,0.831138284297641,0.006732242365874999,0.8046303385819447,0.8599093319537713
T2ax,1,Herniation of nucleus pulposus,138,0.7049332258056097,0.00846596008911397,0.6564323052382695,0.7414436493514119
T2ax,1,Spinal cord compression,74,0.577164835186082,0.03567571475594654,0.5001999650344107,0.6284246127536534
T2ax,1,Lacunar infarct,213,0.8061372105788934,0.0036775631327622634,0.771707763748918,0.8274761086108091
T2ax,1,Silent micro-hemorrhage of brain,195,0.7365771637461136,0.003300360574100049,0.6992353667334641,0.7702852894137141
T2ax,1,Cavernous hemangioma,78,0.45997082180657056,0.009866722626953544,0.37373062311278227,0.506406795632482
T2ax,1,Subdural intracranial hemorrhage,44,0.7847339044525911,0.0069435114470598625,0.715157402606962,0.831696416291205
T2ax,1,Gliosis,3534,0.7767997462470811,0.001157467627886101,0.7672417648067129,0.7855598125899727
T2ax,1,Cerebral atrophy,1310,0.9176716187871445,0.0012765118224731561,0.9085791268868202,0.9251560194942813
T2ax,1,Encephalomalacia,236,0.7424859898481543,0.00536914439126754,0.7099497049958957,0.7772864216814532
T2ax,1,Arachnoid cyst,389,0.7225663201387788,0.0036015881583840005,0.6984694384984133,0.7504513788991155
T2ax,1,Empty sella syndrome,351,0.7188600501658086,0.006606586401268588,0.6974853444556341,0.7492259851136969
T2ax,1,Intracranial aneurysm,61,0.6890750200848365,0.001981595516675779,0.5987229402056907,0.7529419871418147
T2ax,1,Chiari malformation,56,0.7920230317681319,0.0182395351257671,0.7452619502858354,0.8523607835322946
T2ax,1,Schwannoma,38,0.6771503183399439,0.0363259201680738,0.5577981567249343,0.6986618632447452
T2ax,1,Cyst of pineal gland,103,0.619126596786049,0.014334425024618985,0.5673046237859634,0.6678668707383827
T2ax,1,Hemangioma of vertebral column,31,0.6452635109215245,0.02689728867056183,0.5193827982637998,0.6905810114936639
T2ax,1,Cerebral edema,533,0.8756858123799157,0.002915190939439952,0.86174824307151,0.890070031197557
T2ax,1,Spinal stenosis,43,0.6383530240848981,0.02639246538984261,0.5225653087135892,0.6832234965064492
T2ax,1,Mastoiditis,265,0.74988224772488,0.0039239135657955304,0.7065890993439772,0.7756929648134719
T2ax,1,Chronic mastoiditis,211,0.7971514602200954,0.0029053278431315126,0.7727298631698605,0.823397952129422
T2ax,1,Ventriculomegaly,889,0.8944866942784552,0.0025960606179553846,0.8807247760425548,0.9021616342164004
T2ax,1,Cerebellar degeneration,351,0.8315345628808727,0.003434469105386075,0.8129473430437504,0.8503765402931285
T2ax,1,Mega cisterna magna,104,0.7623189890993207,0.017817396253601587,0.6987363966498651,0.7845936563656182
T2ax,1,Structure of cave of septum pellucidum,99,0.6995067235006981,0.008210548228545465,0.6494454969364534,0.7508652447671018
T2ax,1,Hyperostosis of skull,34,0.7536564363965481,0.003153141289553332,0.6663813636544278,0.8238341551785603
T2ax,1,Watershed infarct,36,0.8514881906593993,0.005419950005137777,0.815422074103223,0.8943159576827715
T2ax,1,Foraminal Spinal Stenosis,60,0.6906910365846399,0.030684904830486578,0.6820570155483108,0.785723915122247
T2ax,1,Lipoma of brain,22,0.599754885316725,0.02568568871737643,0.49849837478117787,0.7099135902059606
T2ax,1,Glioma,66,0.7534089690731697,0.012304171652486755,0.6626452392270064,0.800620457912762
T2ax,1,Pituitary adenoma,25,0.43949117563336176,0.03735969377239431,0.34039023530851314,0.6145630053945514
T1ax,1,Cerebral infarction,424,0.7858835131630894,0.0026171059632235484,0.7663716687453666,0.8091159360712478
T1ax,1,Cerebral hemorrhage,294,0.8015244380347296,0.0023422542139990904,0.768448220285796,0.8263163453950774
T1ax,1,Metastatic malignant neoplasm to brain,373,0.8504581220562389,0.0007151445209811887,0.8301523385138482,0.8677804555991933
T1ax,1,Intracranial meningioma,181,0.7167210836374046,0.004065703397300041,0.6771464245712248,0.7489058576968337
T1ax,1,Demyelinating disease of central nervous system,250,0.7832891465237521,0.0008950316859317927,0.7490758478262981,0.8182337797909242
T1ax,1,Herniation of nucleus pulposus,138,0.7204962978622341,0.006985901884383582,0.6749500598238971,0.750529764647288
T1ax,1,Spinal cord compression,74,0.6197002346267289,0.005171139283867385,0.5508490105721011,0.679792521822928
T1ax,1,Lacunar infarct,213,0.78952790818988,0.002804244537564127,0.7594597135692615,0.8190040110769411
T1ax,1,Silent micro-hemorrhage of brain,195,0.7174171085129989,0.006014216240796894,0.6866059147641869,0.7494802136635738
T1ax,1,Cavernous hemangioma,78,0.5606243491106615,0.014288668295450675,0.4891157273004048,0.6160777076348876
T1ax,1,Subdural intracranial hemorrhage,44,0.799333586155706,0.011870519308793232,0.7017561007506605,0.8631450796509006
T1ax,1,Gliosis,3534,0.771140823049775,0.0021581367770669903,0.759855769667385,0.7779555388253553
T1ax,1,Cerebral atrophy,1310,0.9166643371458775,0.000271722513478833,0.9084277476122824,0.9256644951336055
T1ax,1,Encephalomalacia,236,0.7551302945664119,0.0003465634439137616,0.7224143231640613,0.7825609669332518
T1ax,1,Arachnoid cyst,389,0.6870000079941619,0.0052650375677129,0.6541400104702348,0.7033590123015235
T1ax,1,Empty sella syndrome,351,0.6907949669506848,0.0051846223363211956,0.6709334025820836,0.7219580622675494
T1ax,1,Intracranial aneurysm,61,0.6604585198353863,0.0056580426973455835,0.5660974771820049,0.723066241180471
T1ax,1,Chiari malformation,56,0.7235795758809038,0.022488673483327757,0.6826345641778702,0.8171176431980205
T1ax,1,Schwannoma,38,0.7339273491049912,0.024734193464178,0.6333093379998732,0.7609521140348099
T1ax,1,Cyst of pineal gland,103,0.6102068898248109,0.016457979711146573,0.5372917992410949,0.6347448933021906
