subset,k,finding,n_pos,auroc_mean,auroc_sd_seed,ci_lo,ci_hi
T2cor,1,Cerebral infarction,339,0.8141270398585595,0.002085729501490045,0.7939294723931595,0.8414043220261376
T2cor,1,Cerebral hemorrhage,92,0.7259879952475061,0.024322794143853476,0.7066398225918218,0.818258648825806
T2cor,1,Metastatic malignant neoplasm to brain,50,0.7359841988890686,0.021903737121852934,0.6405200190677185,0.7966161283158448
T2cor,1,Intracranial meningioma,148,0.6703892921786757,0.012220137162234735,0.642782743025804,0.73169709357754
T2cor,1,Demyelinating disease of central nervous system,294,0.7752400432032855,0.0031497799359182506,0.7460390321602779,0.8036636996425581
T2cor,1,Herniation of nucleus pulposus,29,0.5304714193819668,0.01495964967439706,0.3987324291907612,0.6302841218430578
T2cor,1,Spinal cord compression,22,0.5918464304057525,0.010459445734234431,0.4484888104140541,0.7462050046466842
T2cor,1,Lacunar infarct,189,0.8264633520435423,0.007754566719192898,0.7955643297355629,0.8604053820328094
T2cor,1,Silent micro-hemorrhage of brain,78,0.8314164237830526,0.02029452321695661,0.817554314145054,0.8924129964157884
T2cor,1,Cavernous hemangioma,67,0.5799513973268531,0.018122321542339122,0.4700237745180409,0.6313881670644922
T2cor,1,Subdural intracranial hemorrhage,26,0.792524231245368,0.01698252039885604,0.6937073819061024,0.9012725885312922
T2cor,1,Gliosis,3854,0.7940471590638746,0.002785607537083235,0.7845680242196871,0.8017321675331252
T2cor,1,Cerebral atrophy,2012,0.9461749773793139,0.0008208434554168906,0.9397103496946314,0.9503221901841703
T2cor,1,Encephalomalacia,248,0.7853202690470381,0.004040689939315948,0.7538858562237477,0.822082675853472
T2cor,1,Arachnoid cyst,572,0.6764865553928053,0.003918517251238287,0.6503329513292911,0.6965908686112201
T2cor,1,Empty sella syndrome,670,0.7595530904496425,0.0008870997673763803,0.7409429989626284,0.7770657094320714
T2cor,1,Intracranial aneurysm,32,0.4775663031771675,0.02726832863843937,0.3594568885282155,0.5321376721714787
T2cor,1,Chiari malformation,62,0.8061821427016672,0.006676959730334452,0.7320390071105041,0.8493459828493435
T2cor,1,Cyst of pineal gland,244,0.7147676158552577,0.012421390127874262,0.670836196362383,0.7299109562596486
T2cor,1,Rathke's pouch cyst,47,0.6489315816491871,0.023987787201962412,0.5695650691851859,0.7035936548775702
T2cor,1,Cerebral edema,187,0.8250087303930681,0.0019313524757584243,0.794517335360902,0.8624220804213889
T2cor,1,Spinal stenosis,26,0.7443613964484301,0.02048305916751421,0.6499412765268102,0.8727654789393839
T2cor,1,Mastoiditis,281,0.7037737889643436,0.010661916893516152,0.6609780179404721,0.7240453043702841
T2cor,1,Chronic mastoiditis,360,0.7467054415434351,0.0052930057977430426,0.7340216661506219,0.7769601439896259
T2cor,1,Ventriculomegaly,1204,0.9108430054707007,0.002422180283367067,0.8992892586056658,0.9170312368375184
T2cor,1,Cerebellar degeneration,318,0.847550711252422,0.003536069314654575,0.8320786700036903,0.8773173798435091
T2cor,1,Mega cisterna magna,225,0.8037159815103525,0.007029969463803372,0.7708993616960914,0.8315735725272237
T2cor,1,Structure of cave of septum pellucidum,238,0.6726023085429341,0.013485484766917598,0.6165027883325455,0.6896314107267743
T2cor,1,Hyperostosis of skull,55,0.8939187946471266,0.006681402862525869,0.8647251215081173,0.9353340041604636
T2cor,1,Choroid plexus cyst,57,0.542682485249952,0.013274950942340817,0.4522102709330632,0.5993055465267504
T2cor,1,Lipoma of brain,34,0.5438602327342311,0.00721980457758234,0.44158273566333195,0.6240218035494892
T2cor,1,Glioma,35,0.8544827771942581,0.018020827514212186,0.7458314773395855,0.901134556513353
T2cor,1,Pituitary adenoma,57,0.6610037842481558,0.017337984750375384,0.593844085656279,0.7251410025090935
FLAIRax,1,Cerebral infarction,339,0.8435882631722248,0.007034342580008209,0.8132816931869075,0.8572468968069097
FLAIRax,1,Cerebral hemorrhage,92,0.7210062582345191,0.009487609859617175,0.6632520649152329,0.7886596172617147
FLAIRax,1,Metastatic malignant neoplasm to brain,50,0.8367982527099175,0.01348553618821293,0.7704008853986122,0.8863038350143472
FLAIRax,1,Intracranial meningioma,148,0.6667597759207348,0.011513454308709162,0.6166189086065917,0.7060472726075622
FLAIRax,1,Demyelinating disease of central nervous system,294,0.8179457649814615,0.0033288539615692943,0.7981757503353959,0.8494109705297012
FLAIRax,1,Herniation of nucleus pulposus,29,0.6876307061683565,0.01719067719917376,0.5513601879570197,0.7722300796511963
FLAIRax,1,Spinal cord compression,22,0.5240730550052585,0.03276393474551591,0.346535968007902,0.6297383308238714
FLAIRax,1,Lacunar infarct,189,0.852912679005564,0.004916547321038468,0.8184333685117433,0.8765844975645442
FLAIRax,1,Silent micro-hemorrhage of brain,78,0.823780488649955,0.014800664356541725,0.7998435674741173,0.8784226536624977
FLAIRax,1,Cavernous hemangioma,67,0.5325337669691236,0.00928364947951516,0.4625772877201389,0.5976857176472078
FLAIRax,1,Subdural intracranial hemorrhage,26,0.8315654150467648,0.03417409039112958,0.7068890766570909,0.9242921846438504
FLAIRax,1,Gliosis,3854,0.8027698823526749,0.0008221418418540288,0.7927839025972069,0.809618081795407
FLAIRax,1,Cerebral atrophy,2012,0.9459507538104704,0.0012517364302346643,0.9411015984162133,0.951840605124096
FLAIRax,1,Encephalomalacia,248,0.8106671303122558,0.004919750528692277,0.7786191690466795,0.8418584197750921
FLAIRax,1,Arachnoid cyst,572,0.6900944459538211,0.0014141757463161223,0.6673355821058199,0.7157416735195873
FLAIRax,1,Empty sella syndrome,670,0.761374379168711,0.0023430521692382805,0.7417512549164477,0.7750724898960751
FLAIRax,1,Intracranial aneurysm,32,0.5983853325255789,0.03284404752171762,0.5381940974793972,0.7050488980639652
FLAIRax,1,Chiari malformation,62,0.8605028078882069,0.0046082618371275875,0.8168097823384922,0.9082626785321428
FLAIRax,1,Cyst of pineal gland,244,0.678262296878312,0.012430277660423312,0.6420341241396864,0.7045529438875945
FLAIRax,1,Rathke's pouch cyst,47,0.6827091452939978,0.024705868889177023,0.5898165732387122,0.7389029239750866
FLAIRax,1,Cerebral edema,187,0.8433226527271996,0.009990379200061109,0.8030801748021504,0.8812973974009335
FLAIRax,1,Spinal stenosis,26,0.6982666534176304,0.007452779711644092,0.606610394864896,0.7877726782930153
FLAIRax,1,Mastoiditis,281,0.7048598959187431,0.005101377849498383,0.6839991663241849,0.7406841651951453
FLAIRax,1,Chronic mastoiditis,360,0.7609603754102592,0.007349569552597457,0.7486068773598088,0.7925016704263623
FLAIRax,1,Ventriculomegaly,1204,0.9156984278157588,0.0009148875436483308,0.9080250732463252,0.9262204248037645
FLAIRax,1,Cerebellar degeneration,318,0.8458055157728471,0.005044902707788605,0.8284250192425348,0.8742997275662526
FLAIRax,1,Mega cisterna magna,225,0.786565101246319,0.0053865566467655775,0.744051646619787,0.8103272085234542
FLAIRax,1,Structure of cave of septum pellucidum,238,0.6966140242855808,0.005987021799616404,0.6606022822189723,0.7267080314178812
FLAIRax,1,Hyperostosis of skull,55,0.8800790129996248,0.01999956104423118,0.8087911119109334,0.8944594333947352
FLAIRax,1,Choroid plexus cyst,57,0.6073623624689675,0.024988882651055113,0.5202466192663203,0.6393378062787759
FLAIRax,1,Lipoma of brain,34,0.5716942456413814,0.014853050956139783,0.5132275355380558,0.6764684929912649
FLAIRax,1,Glioma,35,0.7980689989496647,0.013541338862477168,0.6985897579490193,0.8466293091461138
FLAIRax,1,Pituitary adenoma,57,0.68791478223415,0.007975417417748716,0.6058128854978517,0.7636084824234105
T2ax,1,Cerebral infarction,339,0.8189850647173321,0.0043757000960351344,0.7892490145955784,0.8380761402400161
T2ax,1,Cerebral hemorrhage,92,0.7525118224167137,0.026943566488509107,0.7065780587340109,0.8169840186364637
T2ax,1,Metastatic malignant neoplasm to brain,50,0.7432885725071458,0.020598900966443807,0.6312304255310506,0.8017616537580547
T2ax,1,Intracranial meningioma,148,0.6455482206766453,0.0031277063946139397,0.5969282174484462,0.7055242128476993
T2ax,1,Demyelinating disease of central nervous system,294,0.8117938158373873,0.005978500197184588,0.7854345963837425,0.8489612357212936
T2ax,1,Herniation of nucleus pulposus,29,0.6262478871199949,0.011926028724393491,0.49110470170722675,0.743603730462725
T2ax,1,Spinal cord compression,22,0.6765053684545211,0.014016389464701478,0.5107421175595175,0.795985442232015
T2ax,1,Lacunar infarct,189,0.8404812911617023,0.004817901262381268,0.8142416333089155,0.8635019788683814
T2ax,1,Silent micro-hemorrhage of brain,78,0.8532352374577119,0.007037217522590285,0.8222476056999017,0.9024707202256187
T2ax,1,Cavernous hemangioma,67,0.5985592491169104,0.009031668419792157,0.5085249602826831,0.6682204466937874
T2ax,1,Subdural intracranial hemorrhage,26,0.7375029499807475,0.014699178228542876,0.5838489259821448,0.8489521897264918
T2ax,1,Gliosis,3854,0.7996861742856289,0.000761967283036716,0.7905214343980623,0.8072176237464033
T2ax,1,Cerebral atrophy,2012,0.9479560298465616,0.0004104209872458196,0.9427280465066058,0.9520627453136449
T2ax,1,Encephalomalacia,248,0.79191224634299,0.006488888258901332,0.7687718449827226,0.8284240681745793
T2ax,1,Arachnoid cyst,572,0.6946377594815094,0.005979921469477856,0.6620687575292741,0.7119094089815549
T2ax,1,Empty sella syndrome,670,0.769313244711547,0.0028769881357819816,0.7535650975604923,0.7875815100082155
T2ax,1,Intracranial aneurysm,32,0.5730045941033924,0.0274908154772091,0.463233524937446,0.6369034866522005
T2ax,1,Chiari malformation,62,0.8475451656436377,0.006215104204803638,0.802105949666693,0.8948751131667785
T2ax,1,Cyst of pineal gland,244,0.6826744003801065,0.006141851654776674,0.6465412251060073,0.7050927550413374
T2ax,1,Rathke's pouch cyst,47,0.699436753820696,0.020131065395706645,0.6103512573221123,0.7278292137096581
T2ax,1,Cerebral edema,187,0.8500456021784063,0.003479002587704528,0.8104753615870066,0.8815471945247096
T2ax,1,Spinal stenosis,26,0.8171162023293462,0.011062627686932022,0.7200761192788032,0.8834948939689786
T2ax,1,Mastoiditis,281,0.7599872800222717,0.0061760412639951506,0.7245179019301351,0.7827412668993674
T2ax,1,Chronic mastoiditis,360,0.7515302900394586,0.002497040100672609,0.726544652350651,0.7722750370793228
T2ax,1,Ventriculomegaly,1204,0.9161833191645266,0.001038562602706105,0.9058749291789313,0.9233457925607601
T2ax,1,Cerebellar degeneration,318,0.8424255890007659,0.005392784801426785,0.8194998532120678,0.8669830831406247
T2ax,1,Mega cisterna magna,225,0.8092967916632477,0.0010482753387447716,0.7799449351206128,0.8408763138240762
T2ax,1,Structure of cave of septum pellucidum,238,0.673804358280194,0.010305089121815077,0.6280679856111401,0.7125354524987515
T2ax,1,Hyperostosis of skull,55,0.9098979599343765,0.017399960302641408,0.8442451216666746,0.928772545145224
T2ax,1,Choroid plexus cyst,57,0.598698114502498,0.002029008800809155,0.5175329572267536,0.6797995328761902
T2ax,1,Lipoma of brain,34,0.6455820573503274,0.0050135050816854515,0.5364190764883162,0.7416002794707179
T2ax,1,Glioma,35,0.6828591434958082,0.009869290558296802,0.5798629682609576,0.8088985884440186
T2ax,1,Pituitary adenoma,57,0.7575884943709604,0.01864660613315325,0.7104711614484504,0.8170127777665995
T1ax,1,Cerebral infarction,339,0.8131730758501972,0.0016931080220199501,0.7840781612612286,0.8398712115822843
T1ax,1,Cerebral hemorrhage,92,0.7461928583192169,0.003516835930628583,0.6819675174937077,0.804210768336432
T1ax,1,Metastatic malignant neoplasm to brain,50,0.7046562044976542,0.0028901328284445917,0.6195966800192317,0.8044275262580328
T1ax,1,Intracranial meningioma,148,0.7084863116541199,0.008349903390782863,0.6539667113284202,0.7442694409153103
T1ax,1,Demyelinating disease of central nervous system,294,0.7171708921231473,0.003713435467287679,0.6889869471707356,0.7562396881377749
T1ax,1,Herniation of nucleus pulposus,29,0.6442610883849845,0.025161370216864435,0.5418898478776268,0.7246531497049844
T1ax,1,Spinal cord compression,22,0.6098759997065081,0.016415337615748312,0.47396678207371895,0.7259236338214632
T1ax,1,Lacunar infarct,189,0.8467719442384691,0.007883596796234169,0.8297244446887528,0.8804359640062143
T1ax,1,Silent micro-hemorrhage of brain,78,0.8172619567341474,0.01084020983244572,0.7536886756529753,0.8522028493904621
T1ax,1,Cavernous hemangioma,67,0.6196715894001036,0.005935692233897968,0.5575038683734492,0.6740671295016397
T1ax,1,Subdural intracranial hemorrhage,26,0.8921932123530704,0.026111798481406923,0.7988896153873628,0.9222490738839466
T1ax,1,Gliosis,3854,0.7853064515079277,0.00040596897523025374,0.7761629345789983,0.793611303962189
T1ax,1,Cerebral atrophy,2012,0.9454633019192537,0.00028118584512406246,0.9398301948029312,0.9506010024950522
T1ax,1,Encephalomalacia,248,0.7919689313256463,0.005396577551131474,0.7592163676270471,0.8152771346722644
T1ax,1,Arachnoid cyst,572,0.6471649971649972,0.00433433539922902,0.6289703234724304,0.6758384538266179
T1ax,1,Empty sella syndrome,670,0.759232474147742,0.005434914304355062,0.7341764303717419,0.768955480508438
T1ax,1,Intracranial aneurysm,32,0.5399342016693592,0.025601993060587403,0.4521155678000264,0.6719933319507502
