C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Gliosis,11,1027,2512,0.7188719391251037,0.6355607657070317
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Cerebral atrophy,12,324,2512,0.9007888144085585,0.6396643758821239
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Encephalomalacia,13,84,2512,0.6960902565309484,0.15300359553143475
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Arachnoid cyst,14,69,2512,0.6796763304798686,0.07038429405092765
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Empty sella syndrome,15,72,2512,0.6518841074681239,0.05209017746824178
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Cyst of pineal gland,19,27,2512,0.5832923466726283,0.01434424119342417
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Cerebral edema,22,197,2512,0.8357720011840678,0.48255983343542425
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Mastoiditis,24,62,2512,0.6526662277814351,0.05264386710962035
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Chronic mastoiditis,25,25,2512,0.6941214314435061,0.032419095443219983
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Ventriculomegaly,26,304,2512,0.8887448750953472,0.5317663643148183
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Cerebellar degeneration,27,94,2512,0.764228393432237,0.1734469428554164
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Mega cisterna magna,28,20,2512,0.5609751203852328,0.01455625934986288
0.1,1,T1ax+FLAIRax+FLAIRsag,1011000,3,Foraminal Spinal Stenosis,33,25,2512,0.6158584640128669,0.012592659038240741
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cerebral infarction,0,161,2512,0.774780653666604,0.21139235378619847
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cerebral hemorrhage,1,127,2512,0.7998976543026461,0.25771157450835186
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Metastatic malignant neoplasm to brain,2,144,2512,0.7337679476351352,0.18817447039246782
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Intracranial meningioma,3,62,2512,0.661705069124424,0.05046203069131459
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Demyelinating disease of central nervous system,4,66,2512,0.8076513293193588,0.1109804906120829
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Herniation of nucleus pulposus,5,42,2512,0.6560246770773086,0.03268403352751332
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Spinal cord compression,6,23,2512,0.5342463360525442,0.0117663189968449
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Lacunar infarct,7,86,2512,0.8395626833336529,0.1517364552035394
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Silent micro-hemorrhage of brain,8,77,2512,0.6983119549854664,0.061878014452506555
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Gliosis,11,1027,2512,0.7278503962048266,0.6549218530521175
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cerebral atrophy,12,324,2512,0.9012543164736949,0.6547966537319809
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Encephalomalacia,13,84,2512,0.6362477445673492,0.09804005542918019
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Arachnoid cyst,14,69,2512,0.6181103062877076,0.05567416791730886
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Empty sella syndrome,15,72,2512,0.7102515938069216,0.06010533615139646
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cyst of pineal gland,19,27,2512,0.6533124673969744,0.021303938323415293
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cerebral edema,22,197,2512,0.8397298571444235,0.44290013160834824
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Mastoiditis,24,62,2512,0.5566425279789335,0.03600469477523596
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Chronic mastoiditis,25,25,2512,0.6493285082428629,0.01891615914350829
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Ventriculomegaly,26,304,2512,0.885841259057971,0.5463017537782631
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Cerebellar degeneration,27,94,2512,0.7524989880858104,0.13236287402489316
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Mega cisterna magna,28,20,2512,0.6294542536115569,0.014297606027154644
0.1,1,T1ax+T2ax+FLAIRcor,1100001,3,Foraminal Spinal Stenosis,33,25,2512,0.6844390832328106,0.01819029925530258
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cerebral infarction,0,161,2512,0.7554971982320196,0.20567847902827538
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cerebral hemorrhage,1,127,2512,0.7925749847306823,0.22369519683605607
0.1,1,T1ax+T2ax+T1sag,1100010,3,Metastatic malignant neoplasm to brain,2,144,2512,0.7457799596471472,0.17442282541038523
0.1,1,T1ax+T2ax+T1sag,1100010,3,Intracranial meningioma,3,62,2512,0.6425543120473997,0.050915359980849464
0.1,1,T1ax+T2ax+T1sag,1100010,3,Demyelinating disease of central nervous system,4,66,2512,0.7986570529497757,0.15816118556595438
0.1,1,T1ax+T2ax+T1sag,1100010,3,Herniation of nucleus pulposus,5,42,2512,0.6453248505880085,0.03502289665079174
0.1,1,T1ax+T2ax+T1sag,1100010,3,Spinal cord compression,6,23,2512,0.5183153702377417,0.010154590709850878
0.1,1,T1ax+T2ax+T1sag,1100010,3,Lacunar infarct,7,86,2512,0.8226240917195498,0.13890209407601478
0.1,1,T1ax+T2ax+T1sag,1100010,3,Silent micro-hemorrhage of brain,8,77,2512,0.623707298861303,0.049595591248555594
0.1,1,T1ax+T2ax+T1sag,1100010,3,Gliosis,11,1027,2512,0.7247977994813437,0.6502647245381821
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cerebral atrophy,12,324,2512,0.8879254406752882,0.6211518258523541
0.1,1,T1ax+T2ax+T1sag,1100010,3,Encephalomalacia,13,84,2512,0.6820085118066996,0.11921120340291225
0.1,1,T1ax+T2ax+T1sag,1100010,3,Arachnoid cyst,14,69,2512,0.6015708887267377,0.044763252791425956
0.1,1,T1ax+T2ax+T1sag,1100010,3,Empty sella syndrome,15,72,2512,0.6123804644808744,0.04043554161832403
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cyst of pineal gland,19,27,2512,0.5608763693270735,0.04915825633361695
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cerebral edema,22,197,2512,0.8432996020216861,0.4197304421613239
0.1,1,T1ax+T2ax+T1sag,1100010,3,Mastoiditis,24,62,2512,0.5314680710994075,0.06517522154424547
0.1,1,T1ax+T2ax+T1sag,1100010,3,Chronic mastoiditis,25,25,2512,0.6012223562525131,0.02101361707475527
0.1,1,T1ax+T2ax+T1sag,1100010,3,Ventriculomegaly,26,304,2512,0.8873772406559878,0.5540604988807397
0.1,1,T1ax+T2ax+T1sag,1100010,3,Cerebellar degeneration,27,94,2512,0.7905029653485386,0.13335552775256987
0.1,1,T1ax+T2ax+T1sag,1100010,3,Mega cisterna magna,28,20,2512,0.6320826645264848,0.012349717892043434
0.1,1,T1ax+T2ax+T1sag,1100010,3,Foraminal Spinal Stenosis,33,25,2512,0.5900120627261761,0.0121989890008109
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cerebral infarction,0,161,2512,0.7916335324468775,0.24489432943125508
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cerebral hemorrhage,1,127,2512,0.8224995460473101,0.27563461203552647
0.1,1,T1ax+T2ax+SWIax,1100100,3,Metastatic malignant neoplasm to brain,2,144,2512,0.7438180367867869,0.1670261658513796
0.1,1,T1ax+T2ax+SWIax,1100100,3,Intracranial meningioma,3,62,2512,0.679835418038183,0.05201845714134222
0.1,1,T1ax+T2ax+SWIax,1100100,3,Demyelinating disease of central nervous system,4,66,2512,0.801710894719889,0.09040047395061945
0.1,1,T1ax+T2ax+SWIax,1100100,3,Herniation of nucleus pulposus,5,42,2512,0.7005108926161557,0.03496332604075231
0.1,1,T1ax+T2ax+SWIax,1100100,3,Spinal cord compression,6,23,2512,0.49504777542928013,0.010021265713718534
0.1,1,T1ax+T2ax+SWIax,1100100,3,Lacunar infarct,7,86,2512,0.8312132134435094,0.14102509204101674
0.1,1,T1ax+T2ax+SWIax,1100100,3,Silent micro-hemorrhage of brain,8,77,2512,0.7085628950105336,0.07658543360012066
0.1,1,T1ax+T2ax+SWIax,1100100,3,Gliosis,11,1027,2512,0.7287205059356957,0.6486632500157016
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cerebral atrophy,12,324,2512,0.8896872954612138,0.6099787282752244
0.1,1,T1ax+T2ax+SWIax,1100100,3,Encephalomalacia,13,84,2512,0.6517611987134228,0.0953523798550222
0.1,1,T1ax+T2ax+SWIax,1100100,3,Arachnoid cyst,14,69,2512,0.6254130405120814,0.05065720749992998
0.1,1,T1ax+T2ax+SWIax,1100100,3,Empty sella syndrome,15,72,2512,0.648457422586521,0.04603190910886924
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cyst of pineal gland,19,27,2512,0.6208659363588941,0.053187146251249595
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cerebral edema,22,197,2512,0.8307550624376445,0.4439529707567093
0.1,1,T1ax+T2ax+SWIax,1100100,3,Mastoiditis,24,62,2512,0.5704015799868335,0.044199399164746224
0.1,1,T1ax+T2ax+SWIax,1100100,3,Chronic mastoiditis,25,25,2512,0.6542340168878167,0.026649433106427593
0.1,1,T1ax+T2ax+SWIax,1100100,3,Ventriculomegaly,26,304,2512,0.8789017806064073,0.5469032852408925
0.1,1,T1ax+T2ax+SWIax,1100100,3,Cerebellar degeneration,27,94,2512,0.735102863277194,0.1331451303704408
0.1,1,T1ax+T2ax+SWIax,1100100,3,Mega cisterna magna,28,20,2512,0.7418539325842697,0.07117142045825148
0.1,1,T1ax+T2ax+SWIax,1100100,3,Foraminal Spinal Stenosis,33,25,2512,0.5677281865701649,0.011520607092308156
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cerebral infarction,0,161,2512,0.7820063353508881,0.2213781348648826
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cerebral hemorrhage,1,127,2512,0.8018917446639925,0.2329387884718726
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Metastatic malignant neoplasm to brain,2,144,2512,0.7252780123873873,0.17733859288085696
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Intracranial meningioma,3,62,2512,0.6839894667544438,0.0577721209199627
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Demyelinating disease of central nervous system,4,66,2512,0.74627716246686,0.07870837610586548
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Herniation of nucleus pulposus,5,42,2512,0.6736552920763447,0.030657111340783944
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Spinal cord compression,6,23,2512,0.5135640295561339,0.010587061556435289
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Lacunar infarct,7,86,2512,0.8401090895147529,0.15524587703253984
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Silent micro-hemorrhage of brain,8,77,2512,0.6465239073041948,0.04930231221735579
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Gliosis,11,1027,2512,0.7262065641812477,0.6523939998219841
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cerebral atrophy,12,324,2512,0.9010808111585076,0.6517292224216903
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Encephalomalacia,13,84,2512,0.6819839962344081,0.13454737459779498
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Arachnoid cyst,14,69,2512,0.6078947836765203,0.04509947315213948
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Empty sella syndrome,15,72,2512,0.637596766848816,0.04543241703769497
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cyst of pineal gland,19,27,2512,0.6244280497801624,0.016882278693514857
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cerebral edema,22,197,2512,0.8485204635405817,0.4652954406203229
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Mastoiditis,24,62,2512,0.5958591178406847,0.03761139369981768
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Chronic mastoiditis,25,25,2512,0.6523843988741456,0.02375070669092987
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Ventriculomegaly,26,304,2512,0.8810843344774981,0.5379688808814126
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Cerebellar degeneration,27,94,2512,0.7501671858226422,0.16463580029432676
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Mega cisterna magna,28,20,2512,0.6419341894060995,0.016548226589628453
0.1,1,T1ax+T2ax+FLAIRsag,1101000,3,Foraminal Spinal Stenosis,33,25,2512,0.605902694008846,0.013205033203827037
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cerebral infarction,0,161,2512,0.7807619857811265,0.2265121728163795
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cerebral hemorrhage,1,127,2512,0.7958170323049242,0.2284091462966499
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Metastatic malignant neoplasm to brain,2,144,2512,0.7472345392267268,0.17650946964828426
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Intracranial meningioma,3,62,2512,0.6956550362080316,0.08032004648666344
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Demyelinating disease of central nervous system,4,66,2512,0.8237877548997745,0.16092660690025812
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Herniation of nucleus pulposus,5,42,2512,0.6745999614420667,0.03181702561782292
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Spinal cord compression,6,23,2512,0.5364123884221008,0.015734201497539835
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Lacunar infarct,7,86,2512,0.8333317356544413,0.16087802409369206
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Silent micro-hemorrhage of brain,8,77,2512,0.6904717459132245,0.06212882158973012
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Gliosis,11,1027,2512,0.737392752582626,0.6639605030773503
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cerebral atrophy,12,324,2512,0.8917665380188232,0.6338142725836009
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Encephalomalacia,13,84,2512,0.6346395230250255,0.11361505911518083
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Arachnoid cyst,14,69,2512,0.6033921230134012,0.050522526990157725
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Empty sella syndrome,15,72,2512,0.6539048269581057,0.05286900946823337
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cyst of pineal gland,19,27,2512,0.6162754303599374,0.01754318292500218
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cerebral edema,22,197,2512,0.841663834405938,0.4608426929490306
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Mastoiditis,24,62,2512,0.5964318630678078,0.05033101726345895
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Chronic mastoiditis,25,25,2512,0.6953277040611179,0.023137153151678122
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Ventriculomegaly,26,304,2512,0.8849950538710908,0.5460774152363533
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Cerebellar degeneration,27,94,2512,0.7626709255055171,0.14570739175496084
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Mega cisterna magna,28,20,2512,0.7308988764044944,0.02325611146308926
0.1,1,T1ax+T2ax+FLAIRax,1110000,3,Foraminal Spinal Stenosis,33,25,2512,0.5839002814636107,0.013607042464382631
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cerebral infarction,0,161,2512,0.7369323480691445,0.18569305149290904
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cerebral hemorrhage,1,127,2512,0.7942521335776425,0.28840680482867187
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Metastatic malignant neoplasm to brain,2,144,2512,0.759009009009009,0.20971686512161428
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Intracranial meningioma,3,62,2512,0.6258327847267939,0.036957533979258494
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Demyelinating disease of central nervous system,4,66,2512,0.6846614138110458,0.08432644380840809
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Herniation of nucleus pulposus,5,42,2512,0.6751976094081358,0.032094961820974724
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Spinal cord compression,6,23,2512,0.5913672332174612,0.015160580984141898
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Lacunar infarct,7,86,2512,0.852053336912134,0.1588991388965044
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Silent micro-hemorrhage of brain,8,77,2512,0.7280700818688498,0.07744479683622495
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Gliosis,11,1027,2512,0.7257324953527485,0.6404096427056878
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cerebral atrophy,12,324,2512,0.8853792854402238,0.6124148656615022
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Encephalomalacia,13,84,2512,0.6999195889228838,0.17292285693448775
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Arachnoid cyst,14,69,2512,0.6250452342392046,0.06091708390504695
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Empty sella syndrome,15,72,2512,0.6871470856102004,0.05154165337323413
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cyst of pineal gland,19,27,2512,0.6698114613607571,0.021876132731494975
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cerebral edema,22,197,2512,0.8554735722665029,0.5009493675430258
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Mastoiditis,24,62,2512,0.6146280447662936,0.03936148604678128
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Chronic mastoiditis,25,25,2512,0.5790430237233615,0.017073657751530753
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Ventriculomegaly,26,304,2512,0.87855018831045,0.5136314915758525
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Cerebellar degeneration,27,94,2512,0.7649279341111873,0.12186681058524748
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Mega cisterna magna,28,20,2512,0.5543338683788122,0.011754488858511047
0.1,1,FLAIRsag+SWIax+T1sag+FLAIRcor,0001111,4,Foraminal Spinal Stenosis,33,25,2512,0.6695295536791315,0.017735328001153766
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cerebral infarction,0,161,2512,0.7513335147459386,0.1869076241957661
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cerebral hemorrhage,1,127,2512,0.8044767988907047,0.3129132364659873
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Metastatic malignant neoplasm to brain,2,144,2512,0.7802939658408408,0.227228501989001
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Intracranial meningioma,3,62,2512,0.6274061882817644,0.04245273074170541
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Demyelinating disease of central nervous system,4,66,2512,0.7156148566614634,0.1149839361790229
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Herniation of nucleus pulposus,5,42,2512,0.691497975708502,0.03211734122458252
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Spinal cord compression,6,23,2512,0.5988785438538264,0.06020057550472346
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Lacunar infarct,7,86,2512,0.8566306869380166,0.16611279290709816
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Silent micro-hemorrhage of brain,8,77,2512,0.7453585428944772,0.09597177736355997
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Gliosis,11,1027,2512,0.731094128562483,0.6498960941568774
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cerebral atrophy,12,324,2512,0.8809372672489675,0.6121197579154602
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Encephalomalacia,13,84,2512,0.684950380481682,0.13887621197860445
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Arachnoid cyst,14,69,2512,0.6408253098174612,0.06883344616162992
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Empty sella syndrome,15,72,2512,0.6722905282331513,0.048270497568959174
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cyst of pineal gland,19,27,2512,0.6441761681198301,0.017709662139028914
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cerebral edema,22,197,2512,0.8512306629682823,0.4934220347874046
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Mastoiditis,24,62,2512,0.6319420671494405,0.0526881594386239
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Chronic mastoiditis,25,25,2512,0.6309770808202654,0.017864464732313866
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Ventriculomegaly,26,304,2512,0.884798400553013,0.534334710212397
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Cerebellar degeneration,27,94,2512,0.7587684564348942,0.131597607426975
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Mega cisterna magna,28,20,2512,0.5842094703049758,0.017373685099608644
0.1,1,FLAIRax+SWIax+T1sag+FLAIRcor,0010111,4,Foraminal Spinal Stenosis,33,25,2512,0.626907921190189,0.014915210486574078
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cerebral infarction,0,161,2512,0.7358835014041865,0.17582809319941484
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cerebral hemorrhage,1,127,2512,0.7799897654302647,0.22486907542000623
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Metastatic malignant neoplasm to brain,2,144,2512,0.7560587931681682,0.19147005113202875
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Intracranial meningioma,3,62,2512,0.6395589203423304,0.0409633900001199
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Demyelinating disease of central nervous system,4,66,2512,0.7247144379196709,0.12091025798162915
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Herniation of nucleus pulposus,5,42,2512,0.6551089261615577,0.03115734769512357
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Spinal cord compression,6,23,2512,0.6104075322724335,0.03034304040663399
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Lacunar infarct,7,86,2512,0.8231177744972106,0.13729568177363535
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Silent micro-hemorrhage of brain,8,77,2512,0.6789994399850664,0.08180871143951621
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Gliosis,11,1027,2512,0.7314941036460023,0.6500399202894445
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cerebral atrophy,12,324,2512,0.8940404450763988,0.649113814544263
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Encephalomalacia,13,84,2512,0.6791156742763003,0.15269532041656672
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Arachnoid cyst,14,69,2512,0.6935461863828626,0.09306141944083886
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Empty sella syndrome,15,72,2512,0.6715334699453551,0.04695705460267134
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cyst of pineal gland,19,27,2512,0.6362322080631939,0.017287861514159494
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cerebral edema,22,197,2512,0.848213483022881,0.5133748379966746
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Mastoiditis,24,62,2512,0.6008558262014483,0.042230565399538574
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Chronic mastoiditis,25,25,2512,0.6401930036188178,0.0327017651967932
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Ventriculomegaly,26,304,2512,0.8841063894450801,0.5304816794452504
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Cerebellar degeneration,27,94,2512,0.766366612111293,0.1398798700026445
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Mega cisterna magna,28,20,2512,0.5281902086677368,0.012842632545625144
0.1,1,FLAIRax+FLAIRsag+T1sag+FLAIRcor,0011011,4,Foraminal Spinal Stenosis,33,25,2512,0.6285323683152393,0.01417479772626851
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Cerebral infarction,0,161,2512,0.775081833817247,0.24213218296183808
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Cerebral hemorrhage,1,127,2512,0.8181085854834184,0.2815230790731178
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Metastatic malignant neoplasm to brain,2,144,2512,0.7909599052177178,0.22760956342045152
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Intracranial meningioma,3,62,2512,0.6829756418696511,0.05433314536226753
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Demyelinating disease of central nervous system,4,66,2512,0.7033251567184519,0.08951760270836324
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Herniation of nucleus pulposus,5,42,2512,0.7196838249469828,0.0376250120829542
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Spinal cord compression,6,23,2512,0.622740056247489,0.02479854480881766
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Lacunar infarct,7,86,2512,0.855322187925382,0.181810620568594
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Silent micro-hemorrhage of brain,8,77,2512,0.7522920611216299,0.10960359372907696
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Gliosis,11,1027,2512,0.7260570652975717,0.6474844116137193
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Cerebral atrophy,12,324,2512,0.8915394294355294,0.6183815028339515
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Encephalomalacia,13,84,2512,0.6962520593080727,0.17942922741620448
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Arachnoid cyst,14,69,2512,0.6637538782798532,0.09534556767828423
0.1,1,FLAIRax+FLAIRsag+SWIax+FLAIRcor,0011101,4,Empty sella syndrome,15,72,2512,0.6927937158469946,0.05934497428996059
