finding,n_pos,auroc,auprc,method,seed,axis,subset,k,budget
Cerebral infarction,26,0.8594957673905043,0.2702306333655075,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral hemorrhage,20,0.8601543942992874,0.1678408959156585,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Gliosis,284,0.7293849602807154,0.5703572262353322,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral atrophy,102,0.9309726522187823,0.6575316246165934,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Arachnoid cyst,43,0.6954311838032768,0.0941144311007076,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Empty sella syndrome,45,0.6559771521827825,0.0939099471210905,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cyst of pineal gland,21,0.7364815129381123,0.054320110645353775,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral edema,43,0.898571712525201,0.5334119432853219,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Mastoiditis,22,0.6496753246753247,0.06720479957355624,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Ventriculomegaly,64,0.8976347117794485,0.4432876449848305,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebellar degeneration,39,0.8496121132816151,0.29011638524954025,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Mega cisterna magna,22,0.545995670995671,0.034514030955951486,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral infarction,26,0.8590817077659182,0.2953410103130612,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8648456057007124,0.19879565605696037,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Gliosis,284,0.7426653345679615,0.5809642555498685,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9405701754385964,0.7138283999531951,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7063350086605901,0.10262642279018463,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6473548211614306,0.08589404723386229,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7376705735802049,0.054749458977108395,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral edema,43,0.9031433682596474,0.5201900842866949,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mastoiditis,22,0.7049783549783549,0.07223409316344599,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Ventriculomegaly,64,0.9034304511278195,0.4794100365021015,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8440041125338817,0.32980931085942267,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mega cisterna magna,22,0.5475108225108225,0.054105552724678416,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral infarction,26,0.8569654030180346,0.31511666344632516,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral hemorrhage,20,0.8692399049881235,0.17374470275190323,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Gliosis,284,0.7308287440908426,0.5832684040581416,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral atrophy,102,0.9435242518059856,0.7251820215981536,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Arachnoid cyst,43,0.7016497714172133,0.10180483204828365,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Empty sella syndrome,45,0.6662586699306405,0.09291908742769357,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cyst of pineal gland,21,0.7324047335937942,0.05411144768025075,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral edema,43,0.9080273731436521,0.542858065572562,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mastoiditis,22,0.6691017316017316,0.0775025429559385,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Ventriculomegaly,64,0.9066024436090226,0.4605814883086515,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebellar degeneration,39,0.8614200704115649,0.317241751650276,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mega cisterna magna,22,0.5691017316017316,0.03524977949529462,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral infarction,26,0.8517666543982334,0.2881894801439404,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8783847980997623,0.1657231202177614,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7374201959159803,0.584905553598162,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9402476780185758,0.7159630905406144,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7200499758639294,0.10662179027473927,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6374269005847952,0.08375591648140836,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7206273710435422,0.0497923829233097,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9175682198938013,0.5320515899082784,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6826298701298701,0.07248764256672185,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.9014332706766918,0.47325414624355616,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8556562918652834,0.3260909682655216,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6215909090909091,0.07987336572265558,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8541589988958409,0.3131841516794012,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8818883610451306,0.17404676761265786,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7357692870022905,0.587506372262698,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9399380804953561,0.7185462217219609,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7075276145043586,0.10199219147453112,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6301645586835306,0.08212188694201136,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.72747862521941,0.05856198600291169,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9185052673424766,0.5454520246476289,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6931818181818182,0.07127562499795181,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8998081140350878,0.4776082160375237,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8530392248496744,0.3084686723685496,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.618939393939394,0.08197891242245725,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8589436878910564,0.2932616245746292,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.871437054631829,0.18456785289685373,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.739326965251718,0.5807295815076602,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9375515995872032,0.6967036640864934,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7059090780021012,0.09838586182362631,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6424860601115191,0.08580858027262758,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7367080006794633,0.054280710861153575,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9076582332396286,0.5281145106340875,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6865800865800866,0.06755503692298223,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.9007675438596491,0.47590306421410206,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.846496557310652,0.3254824120151025,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.5699675324675324,0.0768856155331243,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8565053367684947,0.2843319092686555,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral hemorrhage,20,0.873812351543943,0.1673966286746697,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Gliosis,284,0.7307617330279254,0.5850289219092132,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral atrophy,102,0.9397703818369452,0.7048597439428445,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Arachnoid cyst,43,0.7032967032967032,0.09914738416525222,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Empty sella syndrome,45,0.655297157622739,0.09172414716220725,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cyst of pineal gland,21,0.7336504161712247,0.05417154044666823,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral edema,43,0.9116903768066559,0.5478555574424138,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mastoiditis,22,0.6607142857142856,0.07352669253437516,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Ventriculomegaly,64,0.904468201754386,0.4607136275823994,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebellar degeneration,39,0.8624482038819827,0.30737806947702007,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mega cisterna magna,22,0.5843614718614718,0.040038141975169125,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral infarction,26,0.8558612440191388,0.30916984746451065,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral hemorrhage,20,0.8740498812351544,0.18910324087232053,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Gliosis,284,0.7401250060919148,0.5851545933720543,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral atrophy,102,0.945859133126935,0.733997218025144,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Arachnoid cyst,43,0.710736292131641,0.10549883965886106,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Empty sella syndrome,45,0.6518155854753162,0.08561304827057917,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cyst of pineal gland,21,0.7347828548779797,0.055143426403044676,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral edema,43,0.9122866797285402,0.5346998125583475,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mastoiditis,22,0.6969696969696969,0.07652588260915684,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Ventriculomegaly,64,0.9060737781954888,0.4833378109400251,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebellar degeneration,39,0.8552512695890582,0.32361132990246877,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mega cisterna magna,22,0.5832792207792208,0.07727736016609692,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral infarction,26,0.8566433566433567,0.29408843785615,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral hemorrhage,20,0.8788004750593824,0.1781588050250302,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Gliosis,284,0.7382121448413665,0.5879212546135879,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral atrophy,102,0.9420407636738906,0.7209633874231418,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Arachnoid cyst,43,0.7115029673169209,0.10308773492130699,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Empty sella syndrome,45,0.6463484292125663,0.08570005645062537,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cyst of pineal gland,21,0.7343865013306154,0.054831695782284307,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral edema,43,0.9148990544339382,0.5399883064539599,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mastoiditis,22,0.6854978354978354,0.07161187582991002,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Ventriculomegaly,64,0.9046444235588973,0.48323318271998705,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebellar degeneration,39,0.8551889584696389,0.32172231173286253,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mega cisterna magna,22,0.5959415584415584,0.07805796501752486,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral infarction,26,0.8353882959146117,0.3150322964266272,patient,0,budget,allinputs,1,1
Cerebral hemorrhage,20,0.8634204275534442,0.14855082595896815,patient,0,budget,allinputs,1,1
Gliosis,284,0.7164274574784345,0.5659523976306584,patient,0,budget,allinputs,1,1
Cerebral atrophy,102,0.921671826625387,0.664593852030008,patient,0,budget,allinputs,1,1
Arachnoid cyst,43,0.7080955220490104,0.10091095604223645,patient,0,budget,allinputs,1,1
Empty sella syndrome,45,0.6558683530531756,0.10033083010964651,patient,0,budget,allinputs,1,1
Cyst of pineal gland,21,0.7106619104240982,0.04692012627496936,patient,0,budget,allinputs,1,1
Cerebral edema,43,0.9071471164494421,0.5372726924062973,patient,0,budget,allinputs,1,1
Mastoiditis,22,0.7011363636363637,0.08502125521508447,patient,0,budget,allinputs,1,1
Ventriculomegaly,64,0.9015899122807018,0.44080815470905577,patient,0,budget,allinputs,1,1
Cerebellar degeneration,39,0.8472754463033928,0.2899725361093682,patient,0,budget,allinputs,1,1
Mega cisterna magna,22,0.6464285714285715,0.039406604187482736,patient,0,budget,allinputs,1,1
Cerebral infarction,26,0.8510765550239235,0.29079898065091575,patient,0,budget,allinputs,2,2
Cerebral hemorrhage,20,0.8616983372921615,0.1559187354327053,patient,0,budget,allinputs,2,2
Gliosis,284,0.727746235196647,0.576519348800386,patient,0,budget,allinputs,2,2
Cerebral atrophy,102,0.9415505675954592,0.7258131220881957,patient,0,budget,allinputs,2,2
Arachnoid cyst,43,0.7137745974955277,0.10745804455925079,patient,0,budget,allinputs,2,2
Empty sella syndrome,45,0.648796409628723,0.083986949675633,patient,0,budget,allinputs,2,2
Cyst of pineal gland,21,0.7116244833248401,0.0469495579150889,patient,0,budget,allinputs,2,2
Cerebral edema,43,0.9090496067240252,0.5133714159665759,patient,0,budget,allinputs,2,2
Mastoiditis,22,0.6474025974025974,0.07133804546502319,patient,0,budget,allinputs,2,2
Ventriculomegaly,64,0.906641604010025,0.4567520230143118,patient,0,budget,allinputs,2,2
Cerebellar degeneration,39,0.866809982241331,0.31533700558031486,patient,0,budget,allinputs,2,2
Mega cisterna magna,22,0.5856060606060606,0.036059615428550934,patient,0,budget,allinputs,2,2
Cerebral infarction,26,0.8554931910195068,0.2919455697439321,patient,0,budget,allinputs,3,3
Cerebral hemorrhage,20,0.8760688836104513,0.17549727844248356,patient,0,budget,allinputs,3,3
Gliosis,284,0.7334421755446172,0.5910886127164227,patient,0,budget,allinputs,3,3
Cerebral atrophy,102,0.9426341589267285,0.7350040232831421,patient,0,budget,allinputs,3,3
Arachnoid cyst,43,0.7196240452054407,0.11134964597785413,patient,0,budget,allinputs,3,3
Empty sella syndrome,45,0.6458044335645314,0.08251095938644627,patient,0,budget,allinputs,3,3
Cyst of pineal gland,21,0.7096993375233566,0.04692054898153872,patient,0,budget,allinputs,3,3
Cerebral edema,43,0.9110940738847716,0.51880060711391,patient,0,budget,allinputs,3,3
Mastoiditis,22,0.6856060606060607,0.0783943660627995,patient,0,budget,allinputs,3,3
Ventriculomegaly,64,0.9037437343358397,0.47893234747975094,patient,0,budget,allinputs,3,3
Cerebellar degeneration,39,0.8595507368289872,0.332180108996165,patient,0,budget,allinputs,3,3
Mega cisterna magna,22,0.6202380952380953,0.07969259673414723,patient,0,budget,allinputs,3,3
Cerebral infarction,26,0.8558152373941847,0.2881911205208149,patient,0,budget,allinputs,4,4
Cerebral hemorrhage,20,0.8745249406175772,0.1857957367022308,patient,0,budget,allinputs,4,4
Gliosis,284,0.7375542180418149,0.5871610935558025,patient,0,budget,allinputs,4,4
Cerebral atrophy,102,0.9453689370485036,0.7360905060256996,patient,0,budget,allinputs,4,4
Arachnoid cyst,43,0.7119288979754097,0.10434220035036225,patient,0,budget,allinputs,4,4
Empty sella syndrome,45,0.6519787841697267,0.0865856303754924,patient,0,budget,allinputs,4,4
Cyst of pineal gland,21,0.7334805503652114,0.05413401781075791,patient,0,budget,allinputs,4,4
Cerebral edema,43,0.9121163074651446,0.5378088489061569,patient,0,budget,allinputs,4,4
Mastoiditis,22,0.7004329004329003,0.08058239501375282,patient,0,budget,allinputs,4,4
Ventriculomegaly,64,0.9043115601503761,0.4868523890222685,patient,0,budget,allinputs,4,4
Cerebellar degeneration,39,0.8552824251487678,0.3317586037258561,patient,0,budget,allinputs,4,4
Mega cisterna magna,22,0.5753787878787879,0.05349086291038228,patient,0,budget,allinputs,4,4
Cerebral infarction,26,0.8564133235185867,0.29278780032303275,patient,0,budget,allinputs,5,5
Cerebral hemorrhage,20,0.8792161520190024,0.1785414285605944,patient,0,budget,allinputs,5,5
Gliosis,284,0.7377857108046201,0.5864440051677469,patient,0,budget,allinputs,5,5
Cerebral atrophy,102,0.941202270381837,0.7167196838234593,patient,0,budget,allinputs,5,5
Arachnoid cyst,43,0.7095436862878723,0.10216218908038563,patient,0,budget,allinputs,5,5
Empty sella syndrome,45,0.643655650754794,0.08581870154263477,patient,0,budget,allinputs,5,5
Cyst of pineal gland,21,0.7343865013306156,0.05563277445897444,patient,0,budget,allinputs,5,5
Cerebral edema,43,0.9148138683022403,0.5401555244026519,patient,0,budget,allinputs,5,5
Mastoiditis,22,0.6858766233766234,0.07151745519857232,patient,0,budget,allinputs,5,5
Ventriculomegaly,64,0.903078007518797,0.4767115259320041,patient,0,budget,allinputs,5,5
Cerebellar degeneration,39,0.8539427360812536,0.3152370641440805,patient,0,budget,allinputs,5,5
Mega cisterna magna,22,0.5956709956709956,0.07828905789653816,patient,0,budget,allinputs,5,5
Cerebral infarction,26,0.8218163415531837,0.14397536074788153,finding,0,availability,SWIax,1,-1
Cerebral hemorrhage,20,0.8697149643705463,0.14547423845901353,finding,0,availability,SWIax,1,-1
Gliosis,284,0.6899641795409133,0.5082178154539732,finding,0,availability,SWIax,1,-1
Cerebral atrophy,102,0.8499097007223942,0.4048815984998145,finding,0,availability,SWIax,1,-1
Arachnoid cyst,43,0.6923644830621575,0.08987079733050836,finding,0,availability,SWIax,1,-1
Empty sella syndrome,45,0.5834625322997415,0.0807345822106118,finding,0,availability,SWIax,1,-1
Cyst of pineal gland,21,0.6873336730649453,0.05194719718626419,finding,0,availability,SWIax,1,-1
Cerebral edema,43,0.898969247806457,0.4879850096616095,finding,0,availability,SWIax,1,-1
Mastoiditis,22,0.6010281385281385,0.04629386585050539,finding,0,availability,SWIax,1,-1
Ventriculomegaly,64,0.8290256892230576,0.313842644090913,finding,0,availability,SWIax,1,-1
Cerebellar degeneration,39,0.8029722403962987,0.14553503054566114,finding,0,availability,SWIax,1,-1
Mega cisterna magna,22,0.6318722943722943,0.048852072734874054,finding,0,availability,SWIax,1,-1
Cerebral infarction,26,0.8280732425469267,0.2756351675541064,finding,0,availability,FLAIRsag,1,-1
Cerebral hemorrhage,20,0.8511282660332542,0.1737301481586927,finding,0,availability,FLAIRsag,1,-1
Gliosis,284,0.7273198011599006,0.5636903201599428,finding,0,availability,FLAIRsag,1,-1
Cerebral atrophy,102,0.9235423116615068,0.6962993095971572,finding,0,availability,FLAIRsag,1,-1
Arachnoid cyst,43,0.7104523383593151,0.10053260308732762,finding,0,availability,FLAIRsag,1,-1
Empty sella syndrome,45,0.5553379572963416,0.06522849934315764,finding,0,availability,FLAIRsag,1,-1
Cyst of pineal gland,21,0.6957137194949323,0.04451952366658546,finding,0,availability,FLAIRsag,1,-1
Cerebral edema,43,0.8929778232103813,0.4084999368848297,finding,0,availability,FLAIRsag,1,-1
Mastoiditis,22,0.7246753246753247,0.06848817955104482,finding,0,availability,FLAIRsag,1,-1
Ventriculomegaly,64,0.8678336466165414,0.46621098530584804,finding,0,availability,FLAIRsag,1,-1
Cerebellar degeneration,39,0.817428420101567,0.33062197101989393,finding,0,availability,FLAIRsag,1,-1
Mega cisterna magna,22,0.6652597402597403,0.0565260976677217,finding,0,availability,FLAIRsag,1,-1
Cerebral infarction,26,0.8360783952889216,0.29847873623419285,finding,0,availability,FLAIRax,1,-1
Cerebral hemorrhage,20,0.8751187648456058,0.15457535803689904,finding,0,availability,FLAIRax,1,-1
Gliosis,284,0.7147582728203129,0.5751655533923795,finding,0,availability,FLAIRax,1,-1
Cerebral atrophy,102,0.9371775025799793,0.7176088269467609,finding,0,availability,FLAIRax,1,-1
Arachnoid cyst,43,0.7084930573302666,0.11274686184540611,finding,0,availability,FLAIRax,1,-1
Empty sella syndrome,45,0.6417788657690738,0.08407466878899805,finding,0,availability,FLAIRax,1,-1
Cyst of pineal gland,21,0.6996772549685748,0.04847311963738884,finding,0,availability,FLAIRax,1,-1
Cerebral edema,43,0.915183008206264,0.5183576072887602,finding,0,availability,FLAIRax,1,-1
Mastoiditis,22,0.6603354978354978,0.0806534851979799,finding,0,availability,FLAIRax,1,-1
Ventriculomegaly,64,0.8957941729323309,0.4296848151948734,finding,0,availability,FLAIRax,1,-1
Cerebellar degeneration,39,0.8668722933607502,0.3008647738742844,finding,0,availability,FLAIRax,1,-1
Mega cisterna magna,22,0.6623376623376623,0.04503268893068064,finding,0,availability,FLAIRax,1,-1
Cerebral infarction,26,0.8465218991534781,0.22292397721299737,finding,0,availability,T2ax,1,-1
Cerebral hemorrhage,20,0.8378859857482186,0.14267997388418646,finding,0,availability,T2ax,1,-1
Gliosis,284,0.7260344071348507,0.5589917342697274,finding,0,availability,T2ax,1,-1
Cerebral atrophy,102,0.9215170278637771,0.6665776292290013,finding,0,availability,T2ax,1,-1
Arachnoid cyst,43,0.7076128006360565,0.09984399807647867,finding,0,availability,T2ax,1,-1
Empty sella syndrome,45,0.6792057663538691,0.09782676682304398,finding,0,availability,T2ax,1,-1
Cyst of pineal gland,21,0.6954872317535813,0.042449030431910645,finding,0,availability,T2ax,1,-1
Cerebral edema,43,0.8720220348127325,0.40967618694574565,finding,0,availability,T2ax,1,-1
Mastoiditis,22,0.6416666666666666,0.07659097901948293,finding,0,availability,T2ax,1,-1
Ventriculomegaly,64,0.8904683583959899,0.3972854449347593,finding,0,availability,T2ax,1,-1
Cerebellar degeneration,39,0.8426644234663675,0.3084240171125138,finding,0,availability,T2ax,1,-1
Mega cisterna magna,22,0.5074134199134199,0.027542183838179597,finding,0,availability,T2ax,1,-1
Cerebral infarction,26,0.8524567537725433,0.2845799427751834,finding,0,availability,T1ax,1,-1
Cerebral hemorrhage,20,0.84916864608076,0.18874119044690216,finding,0,availability,T1ax,1,-1
Gliosis,284,0.7070032652663385,0.5553150606112837,finding,0,availability,T1ax,1,-1
Cerebral atrophy,102,0.9104360165118679,0.6400898181978874,finding,0,availability,T1ax,1,-1
Arachnoid cyst,43,0.6626061277224068,0.08550348048909463,finding,0,availability,T1ax,1,-1
Empty sella syndrome,45,0.6560859513123894,0.09383172515737678,finding,0,availability,T1ax,1,-1
Cyst of pineal gland,21,0.7264594303833305,0.055601561804981124,finding,0,availability,T1ax,1,-1
Cerebral edema,43,0.8767072720561093,0.4980874698053704,finding,0,availability,T1ax,1,-1
Mastoiditis,22,0.6562229437229437,0.0639553990798731,finding,0,availability,T1ax,1,-1
Ventriculomegaly,64,0.8718280075187971,0.4085576567748592,finding,0,availability,T1ax,1,-1
Cerebellar degeneration,39,0.8212605539458517,0.2862495265487118,finding,0,availability,T1ax,1,-1
Mega cisterna magna,22,0.512391774891775,0.03269115833610582,finding,0,availability,T1ax,1,-1
Cerebral infarction,26,0.840725064409275,0.2682314607242589,finding,0,availability,FLAIRsag+SWIax,2,-1
Cerebral hemorrhage,20,0.8874703087885987,0.16584044437946022,finding,0,availability,FLAIRsag+SWIax,2,-1
Gliosis,284,0.7250292411910911,0.5616959521732613,finding,0,availability,FLAIRsag+SWIax,2,-1
Cerebral atrophy,102,0.9189757481940145,0.6378366986611193,finding,0,availability,FLAIRsag+SWIax,2,-1
Arachnoid cyst,43,0.7135190391004345,0.0995831912851819,finding,0,availability,FLAIRsag+SWIax,2,-1
Empty sella syndrome,45,0.5850401196790426,0.07050895809831537,finding,0,availability,FLAIRsag+SWIax,2,-1
Cyst of pineal gland,21,0.7039805220542439,0.05168059999528385,finding,0,availability,FLAIRsag+SWIax,2,-1
Cerebral edema,43,0.9192719425277565,0.48597947931011176,finding,0,availability,FLAIRsag+SWIax,2,-1
Mastoiditis,22,0.6884199134199134,0.057721991545796936,finding,0,availability,FLAIRsag+SWIax,2,-1
Ventriculomegaly,64,0.8736685463659147,0.4351625851428843,finding,0,availability,FLAIRsag+SWIax,2,-1
Cerebellar degeneration,39,0.8300152662242578,0.2687273378603992,finding,0,availability,FLAIRsag+SWIax,2,-1
Mega cisterna magna,22,0.6488095238095238,0.06027614847404688,finding,0,availability,FLAIRsag+SWIax,2,-1
Cerebral infarction,26,0.8444055944055944,0.2862583533855888,finding,0,availability,FLAIRax+SWIax,2,-1
Cerebral hemorrhage,20,0.8855106888361045,0.15199799291503424,finding,0,availability,FLAIRax+SWIax,2,-1
Gliosis,284,0.7173960719333302,0.5725924453845029,finding,0,availability,FLAIRax+SWIax,2,-1
Cerebral atrophy,102,0.9282894736842106,0.6807836681868313,finding,0,availability,FLAIRax+SWIax,2,-1
Arachnoid cyst,43,0.7079535451628475,0.09928277611013255,finding,0,availability,FLAIRax+SWIax,2,-1
Empty sella syndrome,45,0.6201822385420916,0.08652836990731003,finding,0,availability,FLAIRax+SWIax,2,-1
Cyst of pineal gland,21,0.7062453994677538,0.0529175231617287,finding,0,availability,FLAIRax+SWIax,2,-1
Cerebral edema,43,0.9208620836527814,0.5464345049503772,finding,0,availability,FLAIRax+SWIax,2,-1
Mastoiditis,22,0.6403679653679654,0.07469356300519991,finding,0,availability,FLAIRax+SWIax,2,-1
Ventriculomegaly,64,0.8904683583959899,0.41770006308581825,finding,0,availability,FLAIRax+SWIax,2,-1
Cerebellar degeneration,39,0.8586160700376981,0.27682650554346233,finding,0,availability,FLAIRax+SWIax,2,-1
